age,account_balance,recency_days,frequency,monetary_total,monetary_avg,share_ATM Withdrawal,share_Airtime/Data,share_Bill Payment,share_Loan Repayment,share_Other/Unclassified,share_POS Purchase,share_Salary Credit,share_Savings Deposit,share_Transfer,location
46,10235.84,56,7,43718.1,6245.442857142857,0.0,0.1082627104105622,0.4338505104293186,0.0573581651535633,0.0,0.0,0.2808253332143894,0.0792637374451314,0.0404395433470347,Abuja FCT
38,10329.23,36,9,190749.38,21194.375555555554,0.2626844711107318,0.0,0.1114062860912051,0.0,0.0,0.0231885419496514,0.0,0.2198183815853031,0.3829023192631084,Delta
49,28054.87,68,8,41068.54,5133.5675,0.0873361945664491,0.0,0.0753939633597883,0.0563937748943595,0.0,0.0984084167589108,0.0,0.6824676504204922,0.0,Anambra
30,97187.91,3,5,534128.2541500111,106825.65083000224,0.0,0.8802483308025194,0.0,0.0237486032641842,0.0,0.0,0.0349325463594736,0.0079151027251455,0.0531554168486771,Edo
43,27024.96,105,3,9708.86,3236.286666666667,0.0,0.0,0.1384302585473474,0.0,0.0,0.0,0.0,0.0,0.8615697414526525,Cross River
34,5766.48,133,11,137296.12,12481.465454545454,0.0,0.0654424902903301,0.4965377754302161,0.0857846529093466,0.0,0.0,0.0,0.0,0.3522350813701072,Delta
44,40689.29,81,8,27908.88,3488.61,0.0988857309931462,0.0,0.2483034073742837,0.0,0.0,0.1378751135839202,0.0471509426390453,0.4677848054096044,0.0,Cross River
48,29289.37,27,7,40744.46,5820.637142857143,0.2477826433335967,0.0557609549862729,0.0721113987030384,0.2390914004014288,0.0,0.0290495934907469,0.3498878129689288,0.0,0.0063161961159873,Anambra
41,130808.54,2,5,32977.96,6595.592,0.0,0.0,0.0,0.0,0.0,0.0,0.5861766464632743,0.0477333952736918,0.3660899582630338,Kwara
29,49359.9,44,7,46723.62,6674.802857142858,0.0665367965923873,0.5405730549131254,0.0,0.2607599753614981,0.0,0.0,0.0,0.1321301731329892,0.0,Kano
42,14832.68,208,7,108704.52,15529.217142857142,0.0,0.0,0.0,0.0,0.0133300804787142,0.0,0.0671934340908731,0.2395732026598342,0.6799032827705785,Abuja FCT
38,179671.86,74,8,228197.22,28524.6525,0.0476783634787487,0.219536110036748,0.0064154593995492,0.3533592127020653,0.0,0.0,0.0,0.2971188255492332,0.0758920288336553,Oyo
28,97189.39,76,6,96702.63,16117.105,0.136489255773085,0.0231297742367503,0.0113228564724661,0.0,0.0,0.6970185816042439,0.0139075845196764,0.0,0.1181319473937782,Lagos
41,88423.01,251,3,164440.68,54813.56,0.0,0.0,0.0,0.0,0.0,0.4586250190646256,0.0,0.0827499618707487,0.4586250190646256,Kaduna
35,22388.35,270,7,117228.51,16746.93,0.216760069713417,0.0147534929856226,0.1018318837286254,0.0,0.0,0.0555733413313877,0.5905467876372394,0.0205344246037077,0.0,Kaduna
46,117570.98,142,4,76034.95999999999,19008.74,0.8267294412991077,0.0,0.0,0.0,0.1484793310866475,0.0188972283276008,0.0,0.0058939992866439,0.0,Abuja FCT
30,87201.26,31,8,314275.0,39284.375,0.0235185108583247,0.1737211995863495,0.0,0.0527886723411025,0.0,0.0416034046615225,0.0133737331954498,0.0,0.6949944793572509,Imo
53,11110.58,24,6,25182.24,4197.04,0.4330655255449873,0.0688179447102402,0.1168247939817903,0.2583153841755142,0.0,0.0140483928355857,0.0,0.0,0.1089279587518823,Edo
24,25223.02,19,7,38700.96,5528.708571428571,0.0376569470111335,0.2251205138063759,0.1849770651684092,0.2530578052844167,0.0,0.0,0.0,0.2991876687296645,0.0,Anambra
57,16823.89,180,3,7407.25,2469.083333333333,0.0,0.0,0.0,0.0,0.0,0.7411779000303756,0.0,0.0,0.2588220999696243,Abuja FCT
27,46553.94,90,9,98338.39,10926.487777777778,0.0,0.1268144617783553,0.0,0.1105841777560116,0.0,0.3445524174231447,0.0,0.336353178041658,0.0816957650008303,Abuja FCT
43,20746.65,98,3,47861.76,15953.92,0.0,0.0,0.8022914326593924,0.0073177417629439,0.0,0.1903908255776636,0.0,0.0,0.0,Anambra
41,52465.05,6,4,133668.55000000002,33417.137500000004,0.3764958922648596,0.0,0.0,0.0,0.0,0.0,0.5895041877838878,0.0,0.0339999199512525,Kano
37,52137.44,282,4,28489.52,7122.38,0.4252977937150222,0.0,0.4491795579567504,0.1255226483282273,0.0,0.0,0.0,0.0,0.0,Lagos
29,4847.91,142,7,30284.44,4326.348571428572,0.0,0.0,0.2747632117351352,0.0539970361017076,0.0,0.1599626739011849,0.0,0.5112770782619722,0.0,Rivers
36,22132.27,49,7,119840.39,17120.055714285718,0.0,0.3434902873730634,0.0,0.0,0.0,0.1064372370617285,0.0350841648629481,0.0,0.5149883107022598,Imo
36,23692.95,174,7,97853.62,13979.08857142857,0.0,0.0,0.0,0.8409806402665532,0.0,0.0225675861557293,0.0,0.0359394982014972,0.1005122753762201,Imo
51,22240.42,57,7,68190.38,9741.482857142855,0.0,0.4698260957044087,0.0,0.1380863400379936,0.0,0.1762021270448998,0.0586189723535783,0.1572664648591194,0.0,Plateau
31,44157.81,249,4,16085.45,4021.3625,0.3090457525279056,0.0,0.0,0.2312095713828335,0.0,0.1214128296068807,0.0,0.33833184648238,0.0,Lagos
63,52505.68,235,5,20046.81,4009.362,0.1373076314885011,0.0,0.0,0.0,0.0,0.0,0.0,0.733020365833766,0.1296720026777327,Delta
58,44609.78,204,3,28690.2,9563.4,0.0,0.0,0.1919481216582666,0.0,0.0,0.2856536378275509,0.5223982405141826,0.0,0.0,Rivers
65,157074.1,293,4,28872.8,7218.2,0.0,0.0,0.0,0.0436764013188883,0.0,0.0,0.0,0.0,0.9563235986811116,Lagos
40,30983.3,46,9,80727.2,8969.688888888888,0.3255009463972491,0.0,0.4365662378975117,0.1644333012912624,0.0324499053602751,0.0,0.0121245379500341,0.0,0.0289250711036676,Kwara
49,25371.31,413,7,69377.855,9911.122142857144,0.0,0.1944386288679579,0.7495524328332146,0.0,0.0,0.0560089382988274,0.0,0.0,0.0,Cross River
19,84140.76,83,4,56966.93,14241.7325,0.7226587425371175,0.0,0.0,0.0765965446970724,0.0,0.0,0.0,0.0381138671155352,0.1626308456502746,Kano
48,9980.39,109,4,131715.31,32928.8275,0.0,0.2967254907573007,0.0475155849384555,0.0,0.0,0.0605876416340666,0.595171282670177,0.0,0.0,Imo
34,22210.59,53,3,10517.56,3505.853333333333,0.0,0.0,0.3927137092633653,0.0,0.0,0.2900796382430906,0.0,0.0,0.3172066524935441,Kaduna
18,20958.44,106,5,37880.03,7576.005999999999,0.0899162434665442,0.7827345965671094,0.0,0.0,0.0,0.1039051447424936,0.0234440152238527,0.0,0.0,Cross River
57,57675.65,17,3,55367.51,18455.836666666662,0.0248707229203552,0.0,0.0,0.0,0.0,0.915098403377721,0.0,0.0600308737019237,0.0,Kano
37,125562.42,58,12,65373.77,5447.814166666667,0.0,0.115632768310593,0.0629253904126991,0.1839248371326909,0.0,0.0,0.4636959135139368,0.1305757645612299,0.0432453260688499,Oyo
18,335994.23,476,2,8370.26,4185.13,0.0,0.0,0.0,0.9263977463065662,0.0,0.0,0.0,0.0,0.0736022536934336,Rivers
27,66751.22,82,7,41704.465,5957.780714285715,0.0693633163739182,0.1214485067725961,0.1274163329993562,0.2855327361230985,0.0,0.3599422747660232,0.0,0.0,0.0362968329650074,Kaduna
24,26656.54,656,1,267.44,267.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enugu
47,71069.06,199,11,131762.88,11978.443636363636,0.0,0.0696714431257118,0.0372642886980005,0.030640040654849,0.0,0.0,0.3301797137403189,0.1970492751828132,0.3351952385983063,Imo
18,20775.64,265,5,461373.59,92274.718,0.0123744837670487,0.037302265177337,0.0043813734548611,0.0,0.0,0.0059526814267804,0.0,0.9399891961739728,0.0,Lagos
45,15629.05,78,10,103100.1,10310.01,0.0,0.6682896524833631,0.0,0.0919972919521901,0.0,0.0491472850171823,0.0,0.0757616141982403,0.1148041563490239,Oyo
35,15813.66,61,4,42788.44,10697.11,0.0,0.0,0.0,0.0,0.0,0.0,0.4361201296424922,0.3222115599446953,0.2416683104128124,Enugu
54,27448.76,159,6,30747.15,5124.525000000001,0.0,0.0195566093117573,0.0,0.3702850508095872,0.0,0.4967940118027199,0.1133643280759355,0.0,0.0,Abuja FCT
49,53164.03,52,9,140007.88,15556.431111111113,0.2521129524995307,0.1093604874239935,0.0,0.0297413974127741,0.0,0.0913207170910666,0.0308866186674635,0.1174776019749745,0.3691002249301968,Cross River
29,266650.32,32,3,23104.48,7701.493333333333,0.0,0.1883413952618712,0.1800646454713544,0.0,0.0,0.0,0.0,0.6315939592667742,0.0,Delta
21,144221.89,214,4,25553.98,6388.495,0.0,0.0,0.0,0.3762411960876544,0.0,0.4888968372050068,0.0,0.1348619667073387,0.0,Kano
34,114875.36,31,5,44750.54,8950.108,0.0,0.0,0.4297306803448629,0.0,0.0,0.2066439868658568,0.0,0.0383009903344183,0.325324342454862,Delta
39,69068.52,147,6,49462.02,8243.67,0.0,0.3671416978117756,0.1795947678643128,0.0,0.0,0.0,0.0,0.2471197092233596,0.2061438251005519,Anambra
42,33994.66,7,3,32007.89,10669.296666666669,0.0,0.0,0.1505888079470405,0.0,0.0,0.0,0.0,0.8494111920529595,0.0,Imo
37,236692.25,149,5,43186.37,8637.274,0.4732757117581311,0.2846059995317967,0.180703078309198,0.0614152104008741,0.0,0.0,0.0,0.0,0.0,Oyo
44,45338.53,14,8,69793.7,8724.2125,0.0522742023993569,0.059070231267292,0.0,0.036631243221093,0.0,0.1545877349961386,0.0,0.677846711092835,0.0195898770232843,Imo
47,49891.01,106,6,63104.81999999999,10517.47,0.6586454093364025,0.0,0.0,0.0,0.0,0.076281177887838,0.0,0.1548785021492811,0.1101949106264782,Abuja FCT
22,406895.09,432,4,21755.06,5438.765,0.0,0.0,0.6400051298410577,0.1355794927708772,0.0,0.0,0.0,0.2244153773880651,0.0,Ogun
45,27039.31,255,5,28025.71,5605.142,0.0,0.0,0.0,0.3202491569348287,0.0,0.0428149723949901,0.0,0.3703153283181764,0.2666205423520046,Imo
29,21326.92,147,6,96230.94,16038.49,0.0501028047735998,0.0,0.026340280994865,0.0657891318530194,0.0,0.0488535184214141,0.0096024210092928,0.7993118429478087,0.0,Abuja FCT
23,29347.85,311,2,10253.24,5126.62,0.0,0.0,0.0,0.4622138953150418,0.0,0.5377861046849581,0.0,0.0,0.0,Ogun
29,16215.68,168,6,46536.69,7756.115000000001,0.8007142321467212,0.0159212010996054,0.049573143255354,0.0,0.0,0.0,0.1264819221134979,0.0073095013848213,0.0,Abuja FCT
35,58820.99,10,9,83045.43,9227.27,0.142301388529146,0.0,0.627908001680526,0.0,0.0178874382371191,0.0533804208130417,0.132487483055961,0.0260352676842061,0.0,Lagos
57,26950.69,227,5,11883.54,2376.708,0.234818917595262,0.0,0.3266846411086259,0.0,0.0,0.1225055833531085,0.3159908579430035,0.0,0.0,Kaduna
39,26058.35,52,9,47149.16,5238.795555555555,0.0,0.3177297326187784,0.257905124926934,0.0302435928869146,0.0,0.1035371573958051,0.0,0.0867905175829219,0.2037938745886459,Imo
48,26580.82,121,6,21650.38,3608.396666666666,0.0,0.0,0.5385184925160666,0.1924732960807154,0.0,0.1869893276699993,0.0820188837332185,0.0,0.0,Kano
43,180124.68,52,12,90583.98,7548.665,0.0686272561660461,0.0090183716811736,0.1369444133499102,0.0,0.0,0.1168448328280563,0.0081004389517881,0.1592560847955676,0.5012086022274579,Plateau
39,16301.48,54,8,140660.21000000002,17582.526250000003,0.0,0.0486990599544817,0.0,0.0,0.0,0.0429587016825867,0.0,0.8201483560987147,0.0881938822642167,Lagos
69,58737.84,101,12,97801.54,8150.128333333334,0.1506055017129587,0.3089041338203877,0.0744296050961978,0.0556900228769403,0.0,0.1514778806141498,0.1632937477262628,0.0187103393259451,0.0768887688271575,Kwara
57,33218.08,73,6,167453.49,27908.915,0.0,0.0,0.7727852074029631,0.1509873577433352,0.0,0.0,0.0016439191562982,0.0,0.0745835156974035,Oyo
34,159645.3,141,8,52333.880000000005,6541.735000000001,0.0,0.3948631364615044,0.2743735033595827,0.0392092082604996,0.0,0.1954374489336544,0.0,0.0961167029847586,0.0,Kwara
22,4928.48,22,7,61247.32000000001,8749.617142857143,0.1671116385174077,0.5323160262359234,0.0218138524265225,0.0045296675838224,0.0,0.0797045487051515,0.1945242665311723,0.0,0.0,Kano
49,30456.89,53,10,575079.1541500111,57507.91541500112,0.0197399087031396,0.1121234868881723,0.007292022271609,0.0,0.0,0.0,0.0,0.042219231604536,0.8186253505325428,Edo
75,13464.45,141,6,110085.85,18347.641666666663,0.0,0.0,0.2460083652894536,0.0,0.0,0.0,0.0356995017979149,0.0,0.7182921329126314,Kwara
24,123510.08,175,4,153289.3,38322.325,0.0,0.5940856928696263,0.0,0.0416524180096066,0.0,0.0,0.0,0.0,0.364261889120767,Rivers
39,96586.07,23,4,64082.36,16020.59,0.3062075117083703,0.0,0.0,0.0,0.0,0.0,0.6937924882916298,0.0,0.0,Edo
33,6168.9,131,2,5737.07,2868.535,0.0,0.0,0.7479148764090381,0.2520851235909619,0.0,0.0,0.0,0.0,0.0,Rivers
44,123395.35,103,5,42246.12,8449.224,0.0,0.0,0.0,0.0290057406455314,0.0,0.0661040587869371,0.8279882270845229,0.0769019734830086,0.0,Plateau
57,80604.71,40,2,16887.739999999998,8443.869999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0215156083644111,0.978484391635589,0.0,Abuja FCT
28,72014.09,16,6,68490.64,11415.106666666668,0.8092396274877853,0.0,0.0,0.0252263666976976,0.0,0.0128118236302069,0.0600182740298528,0.0070884138328974,0.0856154943215598,Abuja FCT
64,13209.31,62,3,64685.82,21561.94,0.0,0.014566561883269,0.0,0.6153677884890383,0.3700656496276927,0.0,0.0,0.0,0.0,Abuja FCT
40,25425.94,65,8,110499.99,13812.49875,0.0630939423614427,0.0848548493081311,0.0049902266959481,0.0,0.0,0.0090540279686903,0.7995082171500649,0.0241800926859812,0.0143186438297415,Anambra
34,21020.27,335,6,40173.29,6695.548333333333,0.0054907128592156,0.0,0.0,0.0,0.0,0.5759212153149518,0.014761051434921,0.0448696136164103,0.3589574067745011,Rivers
38,302221.19,5,10,66165.42,6616.542,0.2753816117240698,0.2272809573339064,0.1003315629221427,0.024123326051584,0.0,0.1496224160596275,0.0,0.0376725485910918,0.1855875773175776,Delta
53,30072.15,129,7,54561.91,7794.558571428571,0.4846177489021187,0.2498294139629643,0.0977339319682907,0.0,0.0,0.0,0.0253158293028964,0.0,0.1425030758637298,Imo
32,3210.48,141,7,48410.79,6915.827142857143,0.0554890758857684,0.0,0.1289491454281163,0.0,0.3267389356794218,0.0,0.0,0.0,0.4888228430066934,Plateau
59,27613.51,61,10,88009.97,8800.997,0.1372359290657638,0.0,0.0,0.0560777375563245,0.0,0.0529254810562939,0.2134972890003257,0.5402635633212919,0.0,Edo
34,13590.6,32,6,78730.57,13121.761666666667,0.0,0.0,0.5107034027570231,0.0753976504933217,0.0,0.0,0.0,0.0073715965729703,0.4065273501766848,Oyo
36,59731.15,22,6,82946.33,13824.388333333334,0.0,0.2130394436981117,0.0,0.0,0.0,0.0725472724350793,0.0105219845169762,0.6603244531735158,0.0435668461763166,Anambra
55,53941.15,171,8,69666.67,8708.33375,0.361389599933512,0.0,0.3271891709478866,0.1134094682579201,0.0,0.0,0.0,0.0609149253150753,0.1370968355456059,Abuja FCT
45,26680.52,93,6,62945.04,10490.84,0.0206111553825368,0.0,0.0,0.094311164152092,0.0,0.0,0.0,0.4396451253347365,0.4454325551306347,Kano
41,42149.23,52,7,43579.58,6225.654285714286,0.0791067743195322,0.1327986639614241,0.2209727583423245,0.0,0.0,0.0,0.0,0.0,0.5671218033767191,Lagos
35,53788.98,275,5,54816.58,10963.316,0.1081667261985333,0.5778209804405893,0.0,0.0,0.0,0.0314767904163302,0.0,0.0,0.2825355029445471,Edo
38,35788.74,29,7,360745.59,51535.08428571428,0.0,0.0255506380549239,0.0258983900537772,0.0,0.0,0.3423779068234763,0.0,0.0,0.6061730650678224,Lagos
33,57906.36,205,7,54706.22000000001,7815.174285714287,0.0,0.2698539581056779,0.3140059759201056,0.3174871157246836,0.0,0.0,0.0,0.0712026895661955,0.0274502606833372,Kaduna
52,23790.98,169,6,44198.39,7366.398333333333,0.0,0.0,0.0,0.1668676166711049,0.0,0.0411610015658941,0.0,0.1108508703597574,0.6811205114032435,Plateau
23,28669.44,65,3,23164.03,7721.343333333334,0.0,0.0,0.0,0.0,0.0,0.5696953423044263,0.0,0.3435036994857975,0.0868009582097761,Imo
36,90097.88,17,8,36658.39,4582.29875,0.0083178775718191,0.0,0.2836843080124359,0.0528042830031542,0.0,0.2323912752305816,0.1983646854103521,0.0620752848120171,0.1623622859596397,Delta
55,79585.95,83,6,86501.62,14416.936666666666,0.1715901968078748,0.2489729094090954,0.1973012759761031,0.0,0.0,0.0725187574521725,0.0,0.0,0.309616860354754,Abuja FCT
44,16760.79,206,3,20828.71,6942.903333333333,0.0311022622140305,0.9640966723335244,0.0,0.0,0.0,0.0,0.0048010654524452,0.0,0.0,Abuja FCT
18,50356.15,23,7,62317.08,8902.44,0.0,0.4013944491622522,0.0,0.0925523147105095,0.2836984659743364,0.0,0.0961786078551819,0.0,0.12617616229772,Kano
53,85403.99,174,4,104729.2,26182.3,0.0,0.0098274406755709,0.0,0.1541692288301639,0.0,0.0,0.0,0.8360033304942651,0.0,Cross River
58,47468.55,65,4,84535.84999999999,21133.9625,0.089975199870824,0.0,0.0,0.910024800129176,0.0,0.0,0.0,0.0,0.0,Oyo
37,131926.72,64,4,36899.28,9224.82,0.0,0.0443491038307522,0.0,0.7328129437755967,0.0,0.222837952393651,0.0,0.0,0.0,Imo
52,57980.0,95,5,74782.44,14956.488,0.0,0.7863153435485657,0.0242817698914344,0.0979533430575413,0.0,0.0606139623152173,0.0,0.0,0.0308355811872412,Abuja FCT
18,28873.66,21,3,18008.81,6002.936666666667,0.0,0.0209164292365792,0.0,0.0,0.0,0.0,0.0,0.0,0.9790835707634208,Oyo
25,28364.78,132,8,40364.31,5045.53875,0.1082109417948677,0.0,0.289942278215582,0.0794806104699919,0.0,0.0,0.3970762785242706,0.1252898909952876,0.0,Lagos
38,10988.65,100,5,34300.52,6860.103999999999,0.0498001196483318,0.0261987281825465,0.6695700240112978,0.0,0.0,0.0,0.0,0.0,0.2544311281578238,Delta
23,76841.14,65,2,7049.55,3524.775,0.0,0.0,0.0,0.0918555085076352,0.9081444914923648,0.0,0.0,0.0,0.0,Enugu
22,4834.4,28,4,16654.12,4163.53,0.0,0.0,0.0975830605279654,0.263870441668488,0.0,0.0,0.0,0.0,0.6385464978035466,Plateau
18,36623.32,255,5,15953.01,3190.602,0.421565585428706,0.0,0.0,0.0,0.0,0.1811325887716487,0.0,0.1905464862116929,0.2067553395879524,Edo
24,47248.28,99,4,239746.02,59936.505000000005,0.0,0.0,0.0,0.9401113311495224,0.0,0.0,0.0346002407047257,0.0252884281457519,0.0,Cross River
18,56115.02,7,7,21718.62,3102.66,0.3142474061427475,0.091922046612538,0.0,0.0645473791612911,0.0,0.0,0.5229572597153963,0.006325908368027,0.0,Kano
25,34458.72,153,6,63988.52,10664.753333333334,0.0,0.0620473797487424,0.1862201219843809,0.0,0.0,0.1541198327449986,0.1214016201656172,0.0,0.4762110453562608,Delta
18,18023.46,67,9,144212.88999999998,16023.654444444444,0.0540903105124652,0.0,0.0446170241786292,0.5282302434962644,0.0230693664068447,0.0023339799930505,0.3321996390197852,0.0154594363929604,0.0,Plateau
37,13009.11,167,6,45131.97,7521.995,0.0882534044049041,0.0,0.5133762164603052,0.1556750126351674,0.0,0.0511632884627017,0.0787149331172559,0.0,0.1128171449196655,Anambra
29,60746.16,65,8,97729.88,12216.235,0.0678870167445207,0.4587005529936187,0.3397828790949093,0.0,0.0,0.0314394123885141,0.0687769185841628,0.0334132201942742,0.0,Kaduna
19,39193.68,400,4,23473.6,5868.4,0.4318084997614341,0.0,0.0,0.0,0.0,0.0,0.3367966566696203,0.0,0.2313948435689455,Abuja FCT
49,3498.36,242,5,61301.26,12260.252,0.4973370857303749,0.0076327958022396,0.0,0.0551636295893428,0.0,0.0,0.0,0.0,0.4398664888780426,Edo
20,26556.73,6,8,158558.69,19819.83625,0.0059716689132585,0.0,0.459127090416804,0.2638536557031343,0.0,0.263226758495545,0.007820826471258,0.0,0.0,Abuja FCT
25,45186.25,187,8,141117.18999999997,17639.648749999997,0.1418815099705429,0.1040742803906455,0.0264797647969039,0.5175111550903189,0.0,0.0,0.0,0.0061462391647679,0.2039070505868208,Cross River
57,11070.03,228,5,153407.51,30681.502,0.0,0.0396215934930434,0.0,0.5668491718560583,0.0,0.0101721226033849,0.3833571120475131,0.0,0.0,Edo
18,45918.49,87,5,44307.49,8861.498,0.0877862862464111,0.0,0.0160185106400746,0.7969749584099665,0.0,0.0,0.0,0.0992202447035479,0.0,Rivers
28,20077.01,94,10,137661.53,13766.153,0.1288500861497035,0.0049161882771461,0.0794425283519658,0.0130842654443837,0.1797339460051039,0.4154891348367259,0.0,0.115685260798714,0.0627985901362566,Edo
30,20721.55,51,8,39273.53,4909.19125,0.4425833379377916,0.0,0.0,0.1048495004141466,0.0,0.008186175268686,0.1788968294930452,0.2119590472259559,0.0535251096603742,Cross River
25,20857.28,100,2,23609.47,11804.735,0.380111455276209,0.0,0.0,0.0,0.0,0.0,0.6198885447237908,0.0,0.0,Anambra
64,10467.42,138,4,33296.98,8324.245,0.501979759125302,0.0,0.0,0.1762586276593252,0.0,0.0,0.0,0.0,0.3217616132153726,Anambra
44,4063.28,111,5,150038.30000000002,30007.660000000003,0.0082962150330948,0.0133987788451348,0.0,0.9136115911737204,0.0,0.0108201039334623,0.0,0.0,0.0538733110145876,Oyo
46,31906.53,27,3,4143.27,1381.09,0.0,0.5937001450545101,0.0,0.4062998549454898,0.0,0.0,0.0,0.0,0.0,Rivers
53,9410.97,66,8,71282.7,8910.3375,0.4510014351308242,0.0,0.2621337295023898,0.0,0.0,0.0381719547660231,0.1899812998104729,0.0318051925642547,0.0269063882260352,Rivers
18,20539.89,56,5,519427.9141500111,103885.5828300022,0.905160256778628,0.0,0.002075225398242,0.0593505261465342,0.0,0.0334139916765958,0.0,0.0,0.0,Kaduna
49,271734.9,22,8,49567.920000000006,6195.990000000001,0.0,0.0,0.0677399818269558,0.0,0.0,0.0413737352707154,0.1608639216654642,0.7003836352221356,0.0296387260147288,Rivers
18,161960.61,522,2,4846.43,2423.215,0.7701751598599381,0.0,0.0,0.0,0.0,0.0,0.2298248401400618,0.0,0.0,Plateau
44,12390.55,392,5,39843.58,7968.716,0.0,0.0,0.0,0.2553297168577723,0.0,0.0,0.0712435980903322,0.6734266850518954,0.0,Enugu
37,36236.485,105,6,12998.3,2166.383333333333,0.367772708738835,0.0,0.0,0.1124316256741266,0.0,0.3590931121762076,0.0,0.1607025534108306,0.0,Unknown
30,11893.74,198,3,14957.04,4985.679999999999,0.0,0.2432112236110888,0.0,0.0,0.0,0.3263807544808331,0.4304080219080781,0.0,0.0,Imo
24,21523.75,323,7,43741.28,6248.754285714285,0.1374946046389131,0.1640477827809337,0.0,0.0,0.0555242096253241,0.0,0.3551677042830022,0.0,0.2877656986718267,Ogun
41,36658.91,140,8,61236.060000000005,7654.507500000001,0.0929809984509127,0.6639494768278691,0.0452006546469514,0.0499834574595426,0.0,0.0647373459363649,0.0,0.0,0.0831480666783591,Kaduna
29,11090.6,160,3,15345.53,5115.176666666667,0.0,0.0,0.0,0.8044479402145119,0.0,0.0,0.0,0.0,0.195552059785488,Kano
35,11682.79,4,7,22414.07,3202.01,0.0,0.0,0.0,0.2793428413492061,0.0,0.0,0.6225696627163206,0.0790503465011039,0.0190371494333693,Ogun
18,127788.2,11,4,19887.68,4971.92,0.0,0.0,0.5804171225602988,0.0,0.0,0.0,0.0,0.2937235514650276,0.1258593259746738,Cross River
37,37164.31,19,5,23928.53,4785.706,0.0284806463247011,0.3432045345033731,0.0,0.4899644900877739,0.0,0.1383503290841518,0.0,0.0,0.0,Edo
43,241682.99,143,3,38011.33,12670.443333333336,0.6831594685058375,0.3168405314941624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ogun
55,12461.9,103,9,192890.16,21432.24,0.5666169803581479,0.0155742522065407,0.0,0.0,0.0,0.0709008173356277,0.0419691185906009,0.1409344053631351,0.1640044261459475,Enugu
62,134535.4,19,4,64422.22,16105.554999999998,0.944391081213904,0.0,0.0383175246056407,0.0086370820502615,0.0,0.0,0.0086543121301935,0.0,0.0,Kwara
22,51779.79,5,7,516440.7641500111,73777.25202143016,0.962641039710034,0.0,0.0109812594080057,0.023101255416264,0.0,0.0032764454656962,0.0,0.0,0.0,Delta
35,13901.37,112,1,8549.05,8549.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Abuja FCT
18,110003.24,24,6,58924.91,9820.818333333336,0.0318108249974416,0.0,0.0,0.3998397282235985,0.0220770808135303,0.0686283610785319,0.0,0.4776440048868975,0.0,Anambra
18,89189.69,241,4,73760.16,18440.04,0.0,0.0626602491100886,0.7852369083798082,0.0,0.0,0.0,0.0689957830894076,0.0,0.0831070594206953,Oyo
53,60305.94,40,7,87021.14,12431.591428571428,0.1161241969480059,0.5910530475698204,0.0,0.015037955145152,0.0,0.1512092349054494,0.0,0.0394090447447597,0.0871665206868124,Plateau
24,17231.26,19,4,12317.53,3079.3825,0.0495139853525828,0.0,0.0,0.7111222785737077,0.0,0.0,0.0,0.1174326346272345,0.121931101446475,Plateau
24,140505.32,63,8,100988.92,12623.615,0.1606409891302927,0.0,0.6358105423842536,0.0,0.0,0.0740731755523279,0.0,0.1294752929331257,0.0,Kano
29,19505.14,233,5,99597.75,19919.55,0.0289469390623784,0.3382786257721685,0.0,0.0,0.0,0.0,0.0,0.632774435165453,0.0,Imo
30,45470.9,234,4,22476.04,5619.009999999999,0.03293774170183,0.0,0.0785872422366217,0.8884750160615482,0.0,0.0,0.0,0.0,0.0,Cross River
51,47224.5,137,9,77353.81,8594.867777777778,0.0,0.4326217415793741,0.0580675987388339,0.157987434620221,0.0,0.0139993104412051,0.1385059119906311,0.0,0.1988180026297347,Imo
33,104508.68,209,7,52033.26,7433.322857142856,0.0663848469229104,0.4525872490018884,0.0926336347174864,0.0,0.0,0.001921847679734,0.1138733187196035,0.0,0.2725991029583769,Imo
52,36840.3,260,2,3467.62,1733.81,0.0,0.0,0.0,0.0,0.0,0.0,0.4310564594736447,0.0,0.5689435405263553,Abuja FCT
51,14443.59,166,6,32402.91,5400.485,0.0,0.0999904020966018,0.374140779331239,0.0,0.0,0.1506559133114896,0.0,0.1293593692665257,0.2458535359941437,Enugu
31,21757.14,168,6,77177.35,12862.891666666668,0.813144659670227,0.0841651080271608,0.0,0.0,0.0869476601619516,0.0090231136466852,0.0,0.0,0.0067194584939752,Lagos
46,19767.35,283,7,89295.15,12756.45,0.0101109634733801,0.0,0.0115053281169246,0.0584584941063428,0.0,0.0,0.9199252143033524,0.0,0.0,Delta
27,189269.52,220,8,53058.01,6632.25125,0.0053469777701802,0.0,0.0,0.7381466059507321,0.0,0.0,0.2348346649261817,0.0216717513529059,0.0,Lagos
42,67593.56,53,6,67660.01999999999,11276.669999999998,0.0,0.1371668231845039,0.0,0.0763198119066474,0.0,0.1371561817451428,0.0,0.0,0.6493571831637059,Cross River
23,55306.78,55,3,17332.78,5777.593333333333,0.0,0.0,0.1865540323018004,0.0,0.0,0.0,0.2903290758897303,0.0,0.5231168918084693,Plateau
