customer_id,txn_date,txn_amount,txn_category
FB101779,2024-01-19,76136.7,Airtime/Data
FB104753,2024-12-04,3040.28,Loan Repayment
FB102053,2024-07-13,29257.87,Salary Credit
FB101573,2025-03-25,76203.87,Loan Repayment
FB105507,2024-10-28,3879.98,Airtime/Data
FB104639,2025-03-15,4252.67,ATM Withdrawal
FB100434,2024-03-01,18064.86,Bill Payment
FB101654,2024-04-29,31915.64,Savings Deposit
FB101384,2025-06-15,3368.44,Salary Credit
FB101632,2024-10-09,2117.95,POS Purchase
FB101149,2025-08-17,116998.82,Transfer
FB104936,2025-12-10,6542.95,Savings Deposit
FB104542,2024-02-03,9609.12,Salary Credit
FB104439,2025-01-29,6315.38,ATM Withdrawal
FB104852,2025-03-11,3999.98,Bill Payment
FB104942,2024-01-19,17182.28,Loan Repayment
FB103610,2025-07-24,1148.71,Savings Deposit
FB101228,2024-06-15,1338.24,Airtime/Data
FB105028,2024-04-27,2849.57,Transfer
FB101940,2025-11-27,12871.99,Loan Repayment
FB102713,2025-02-13,29030.45,Loan Repayment
FB102617,2024-05-28,60750.65,ATM Withdrawal
FB105225,2025-08-14,2958.1,Airtime/Data
FB102426,2025-09-06,938.43,Airtime/Data
FB102331,2025-07-28,3631.48,Bill Payment
FB104661,2025-01-17,10025.36,Salary Credit
FB104082,2025-03-16,3873.17,POS Purchase
FB103835,2024-08-23,29072.11,Salary Credit
FB104936,2024-05-20,1793.13,Transfer
FB101359,2025-08-31,941.05,Salary Credit
FB101037,2025-06-11,5026.47,Loan Repayment
FB100306,2024-06-06,10778.0,Loan Repayment
FB105284,2024-03-06,935.95,Airtime/Data
FB104386,2025-01-10,8752.63,ATM Withdrawal
FB100745,2025-11-06,19911.09,Airtime/Data
FB105329,2024-08-27,3507.51,Bill Payment
FB103776,2025-07-11,48507.36,Airtime/Data
FB101541,2025-08-13,17915.87,Transfer
FB101855,2024-03-18,2152.34,ATM Withdrawal
FB100392,2025-09-29,6958.11,POS Purchase
FB105919,2024-07-13,1488.73,Savings Deposit
FB102782,2024-03-13,61765.93,Transfer
FB102984,2025-11-20,563.28,ATM Withdrawal
FB105707,2024-04-08,626.13,ATM Withdrawal
FB102939,2025-11-27,44704.22,ATM Withdrawal
FB100851,2025-02-23,615.04,Airtime/Data
FB105068,2024-08-01,8313.9,Transfer
FB100857,2025-06-29,967.24,Savings Deposit
FB105819,2025-10-12,1488.34,POS Purchase
FB102541,2024-11-20,891.29,Savings Deposit
FB105493,2024-03-31,3769.28,Loan Repayment
FB102932,2024-02-14,3805.87,POS Purchase
FB103332,2025-12-12,51513.16,POS Purchase
FB101559,2025-02-02,12448.03,Airtime/Data
FB103035,2024-10-23,1693.32,Other/Unclassified
FB101462,2024-01-21,5752.43,ATM Withdrawal
FB100271,2024-01-17,1140.17,Airtime/Data
FB103883,2024-02-02,1357.59,Savings Deposit
FB103439,2025-02-25,3019.45,ATM Withdrawal
FB104470,2024-06-16,21129.62,Loan Repayment
FB102947,2024-12-30,2938.69,POS Purchase
FB101678,2024-05-29,3708.17,Airtime/Data
FB103756,2024-04-01,505.84,Airtime/Data
FB101488,2025-08-21,1802.28,Savings Deposit
FB102274,2025-05-26,12685.87,Salary Credit
FB101027,2024-09-03,1651.3,Loan Repayment
FB102426,2025-08-14,11082.84,POS Purchase
FB104482,2025-08-21,9867.69,Salary Credit
FB103088,2024-02-01,5276.79,ATM Withdrawal
FB104317,2025-11-14,50163.47,Airtime/Data
FB105679,2025-02-08,1200.36,Airtime/Data
FB100099,2024-01-03,44686.07,ATM Withdrawal
FB100939,2025-07-18,9215.08,Bill Payment
FB101070,2024-08-01,9437.33,Bill Payment
FB103644,2025-05-21,14295.5,ATM Withdrawal
FB100880,2025-09-19,1119.08,Bill Payment
FB105561,2025-06-21,846.84,Transfer
FB104023,2025-07-31,4562.31,Savings Deposit
FB100104,2025-11-22,639.17,Salary Credit
FB104651,2025-04-09,1076.5,Savings Deposit
FB100517,2025-11-29,11948.57,POS Purchase
FB105813,2025-05-19,364.42,Savings Deposit
FB101296,2025-10-11,650.73,Loan Repayment
FB100876,2024-08-20,1567.63,Bill Payment
FB102246,2024-05-16,3115.92,ATM Withdrawal
FB103204,2024-11-15,12752.9,Bill Payment
FB104368,2024-05-30,3062.66,Transfer
FB102174,2024-05-04,4657.79,Airtime/Data
FB105864,2025-08-08,1451.32,Loan Repayment
FB101073,2025-09-04,2589.41,Loan Repayment
FB103500,2024-09-29,1534.34,Loan Repayment
FB103077,2025-02-13,51997.44,ATM Withdrawal
FB100834,2024-07-25,26296.94,Transfer
FB101031,2024-06-02,12734.28,Loan Repayment
FB102075,2025-06-11,12023.86,Loan Repayment
FB104529,2024-12-13,170340.05,Transfer
FB102673,2025-05-16,4803.24,ATM Withdrawal
FB104945,2025-08-14,1998.09,POS Purchase
FB103658,2024-09-15,1662.9,ATM Withdrawal
FB104830,2025-02-23,9967.82,POS Purchase
FB104445,2025-05-24,470165.5041500111,ATM Withdrawal
FB105662,2025-07-29,5350.38,ATM Withdrawal
FB103745,2024-09-08,2227.59,Airtime/Data
FB104476,2025-05-16,1082.27,Bill Payment
FB102670,2025-01-12,12328.15,POS Purchase
FB104097,2024-10-20,3082.23,Airtime/Data
FB104665,2025-08-23,2946.87,Transfer
FB102888,2025-08-05,1900.34,Loan Repayment
FB102948,2024-02-03,3528.26,ATM Withdrawal
FB100348,2025-10-17,30158.83,Loan Repayment
FB104167,2024-06-21,4652.67,Bill Payment
FB101162,2024-03-16,36499.31,Loan Repayment
FB105952,2024-04-07,360.19,POS Purchase
FB100671,2024-12-19,19898.54,Airtime/Data
FB101930,2025-04-18,1121.28,Bill Payment
FB102224,2025-12-02,16238.43,ATM Withdrawal
FB101729,2025-07-01,27083.31,Bill Payment
FB102110,2024-05-06,2848.76,POS Purchase
FB105859,2025-04-11,199.21,Loan Repayment
FB101309,2024-05-17,29544.59,Transfer
FB104752,2024-11-21,2987.07,Transfer
FB104045,2025-02-07,2860.03,Airtime/Data
FB102892,2024-07-17,9768.31,Transfer
FB102920,2025-12-26,3948.8,Savings Deposit
FB105899,2024-04-11,4228.3,Loan Repayment
FB104657,2024-10-15,3785.17,Airtime/Data
FB104845,2024-04-20,10807.9,Loan Repayment
FB104892,2024-08-20,2852.91,POS Purchase
FB104551,2024-04-07,418.29,ATM Withdrawal
FB102168,2025-10-12,5690.55,Airtime/Data
FB102277,2024-07-13,6262.07,Transfer
FB104499,2024-10-23,71680.59,Loan Repayment
FB102124,2025-05-31,11815.34,ATM Withdrawal
FB102180,2024-08-28,10455.8,Savings Deposit
FB105415,2025-04-10,3017.84,Transfer
FB102653,2025-04-12,4820.03,Bill Payment
FB104920,2024-02-03,2062.15,Bill Payment
FB104345,2024-12-20,2556.63,Loan Repayment
FB101837,2024-03-29,971.21,Loan Repayment
FB101817,2025-01-20,840.04,Salary Credit
FB105966,2025-04-01,9006.18,Loan Repayment
FB104389,2025-01-21,1683.75,Airtime/Data
FB104333,2024-10-02,3245.62,Bill Payment
FB103936,2025-03-04,11416.52,Transfer
FB102625,2024-05-15,1346.15,Loan Repayment
FB105250,2024-10-22,1416.98,Transfer
FB103953,2024-07-04,4531.53,Transfer
FB102888,2024-05-10,7961.46,Salary Credit
FB102476,2024-10-06,322.78,Airtime/Data
FB100896,2024-01-18,1755.82,POS Purchase
FB102940,2024-05-02,17043.44,Loan Repayment
FB100275,2024-05-17,644.24,Salary Credit
FB105777,2025-12-05,21830.78,Airtime/Data
FB104719,2025-07-13,1059.87,Loan Repayment
FB102564,2024-01-16,11956.23,Loan Repayment
FB103307,2025-08-16,1120.57,Transfer
FB102463,2025-07-27,5384.47,POS Purchase
FB101858,2025-10-25,104144.93,Transfer
FB104945,2025-01-05,360.43,Bill Payment
FB104369,2025-12-13,1356.53,Savings Deposit
FB104953,2025-09-20,2528.29,Bill Payment
FB104156,2024-06-26,1386.9,POS Purchase
FB101945,2024-09-10,36838.71,Bill Payment
FB102032,2024-11-11,4332.08,Bill Payment
FB104714,2025-08-25,12374.18,ATM Withdrawal
FB101332,2025-01-22,3308.41,Savings Deposit
FB103012,2024-06-07,37995.85,Loan Repayment
FB100653,2025-05-14,1572.19,Bill Payment
FB100795,2024-11-29,1449.85,Airtime/Data
FB104693,2024-06-10,12375.43,POS Purchase
FB100772,2024-04-12,3310.02,Salary Credit
FB103613,2024-02-21,12969.64,Savings Deposit
FB100486,2025-10-13,3195.46,POS Purchase
FB102961,2024-09-03,2289.3,Bill Payment
FB104573,2025-08-09,3850.79,Airtime/Data
FB103028,2025-12-25,2159.42,POS Purchase
FB100901,2024-05-20,10398.12,Airtime/Data
FB100355,2024-06-28,2897.88,Transfer
FB103942,2025-08-15,10439.41,Airtime/Data
FB102342,2025-03-16,21790.95,Airtime/Data
FB101269,2025-08-14,1558.53,POS Purchase
FB105974,2024-12-08,16142.32,POS Purchase
FB105612,2025-10-20,6332.56,ATM Withdrawal
FB104692,2024-11-29,2682.52,ATM Withdrawal
FB105782,2024-12-19,4130.14,Loan Repayment
FB105605,2024-08-12,683.13,Airtime/Data
FB101880,2024-02-27,21914.82,Salary Credit
FB102723,2024-03-11,2960.1,Savings Deposit
FB101061,2024-02-26,7049.28,ATM Withdrawal
FB105500,2024-07-20,9912.64,ATM Withdrawal
FB100230,2024-08-29,806.55,Loan Repayment
FB105560,2024-09-10,4926.1,Savings Deposit
FB103762,2025-04-19,1464.88,Bill Payment
FB101786,2025-06-22,1343.16,Airtime/Data
FB102942,2024-08-17,3193.88,ATM Withdrawal
FB101750,2024-05-12,27505.01,Transfer
FB101152,2024-07-06,1875.13,Transfer
FB104101,2025-09-27,3372.05,Savings Deposit
FB101953,2025-11-09,25105.82,Bill Payment
FB104803,2025-10-21,3166.84,Savings Deposit
FB100933,2024-01-25,13172.75,POS Purchase
FB103632,2025-06-29,4416.21,Transfer
FB105866,2025-04-04,60826.07,Salary Credit
FB102353,2024-02-03,291.11,ATM Withdrawal
FB105025,2025-03-24,80817.06,Loan Repayment
FB103901,2024-07-05,16887.48,Transfer
FB104024,2025-05-01,4257.03,Savings Deposit
FB100368,2025-11-06,6213.11,Savings Deposit
FB104769,2024-12-28,13681.98,Transfer
FB101017,2025-11-21,16778.44,ATM Withdrawal
FB101300,2024-11-03,470165.5041500111,Salary Credit
FB105702,2025-03-25,15650.15,ATM Withdrawal
FB105522,2025-07-13,1098.87,POS Purchase
FB100003,2025-02-21,6065.24,POS Purchase
FB100649,2024-10-30,5549.01,ATM Withdrawal
FB105800,2024-03-08,25384.51,Bill Payment
FB102433,2025-02-07,9985.94,ATM Withdrawal
FB103554,2025-10-02,3090.37,Savings Deposit
FB103686,2025-05-20,1053.1,Transfer
FB101163,2024-04-22,2827.01,ATM Withdrawal
FB100237,2025-09-10,3193.68,ATM Withdrawal
FB105258,2024-09-01,1040.16,Salary Credit
FB103111,2025-01-02,617.13,Loan Repayment
FB101422,2025-02-13,5970.9,Savings Deposit
FB104756,2024-10-28,2471.21,Savings Deposit
FB100437,2025-01-01,3537.78,POS Purchase
FB103890,2025-01-31,3102.25,ATM Withdrawal
FB101475,2024-07-17,6856.95,Savings Deposit
FB102593,2025-07-16,3905.79,Savings Deposit
FB104415,2025-04-08,25615.53,Loan Repayment
FB102844,2025-04-15,2031.37,Savings Deposit
FB100095,2025-11-05,7524.46,Transfer
FB104699,2024-04-07,975.02,POS Purchase
FB105681,2024-02-04,47888.94,ATM Withdrawal
FB101094,2025-01-04,3821.93,ATM Withdrawal
FB100802,2025-06-18,7491.83,Other/Unclassified
FB102212,2025-02-05,931.72,POS Purchase
FB103068,2024-07-24,2492.23,Salary Credit
FB100638,2025-10-11,938.54,Airtime/Data
FB105752,2025-03-04,4036.03,Bill Payment
FB104598,2024-04-07,1142.45,Transfer
FB104606,2024-11-19,1414.38,Bill Payment
FB101262,2025-07-21,645.57,Salary Credit
FB100254,2025-09-17,3115.44,POS Purchase
FB104176,2024-06-12,1799.4,Airtime/Data
FB102777,2024-03-22,17478.17,POS Purchase
FB103759,2025-09-25,23800.03,POS Purchase
FB101736,2024-03-28,78624.39,Other/Unclassified
FB103099,2025-02-10,52897.01,Salary Credit
FB100573,2024-06-14,1857.23,Loan Repayment
FB101603,2024-01-16,4259.06,Savings Deposit
FB101433,2024-02-01,5737.8,Bill Payment
FB103728,2025-06-24,23451.98,Savings Deposit
FB101407,2024-01-25,21669.32,Loan Repayment
FB104666,2024-07-11,1117.28,Transfer
FB103261,2024-11-27,7496.53,ATM Withdrawal
FB105718,2024-10-04,20767.16,POS Purchase
FB103145,2025-07-14,528.55,Other/Unclassified
FB102850,2025-11-25,9279.36,Loan Repayment
FB104813,2024-11-04,2964.76,POS Purchase
FB104140,2025-08-03,1935.1,POS Purchase
FB103592,2024-06-14,9810.35,Salary Credit
FB100332,2024-08-09,26120.45,Salary Credit
FB104141,2025-12-06,888.21,POS Purchase
FB100716,2025-06-19,6511.23,ATM Withdrawal
FB104954,2024-02-08,1242.09,Savings Deposit
FB103921,2024-06-26,157.57,Salary Credit
FB104692,2025-12-02,1104.69,Loan Repayment
FB100563,2025-08-25,2066.05,Loan Repayment
FB101225,2025-07-13,16917.38,Savings Deposit
FB102829,2025-05-17,7784.99,Transfer
FB105754,2024-06-03,13656.36,Loan Repayment
FB101718,2025-05-12,2089.67,Savings Deposit
FB105958,2024-07-26,5666.46,Salary Credit
FB100314,2024-08-09,5781.12,Bill Payment
FB103531,2024-12-08,7289.29,ATM Withdrawal
FB104542,2024-12-21,1740.19,ATM Withdrawal
FB101684,2025-01-30,433.11,Transfer
FB102943,2024-06-14,5655.68,Bill Payment
FB102184,2024-04-24,3086.69,Bill Payment
FB101503,2024-06-06,5559.09,Bill Payment
FB105822,2025-06-03,683.62,Bill Payment
FB102027,2025-10-23,8362.07,Transfer
FB104317,2024-09-01,1148.54,POS Purchase
FB105888,2024-10-23,4581.2,ATM Withdrawal
FB100089,2024-04-03,6701.83,Bill Payment
FB100181,2025-08-05,1747.6,ATM Withdrawal
FB103703,2025-01-06,2186.72,Airtime/Data
FB103957,2025-02-22,3948.7,Transfer
FB104040,2025-10-21,13262.82,Salary Credit
FB104786,2024-06-08,8782.26,ATM Withdrawal
FB104699,2024-06-12,10176.15,Salary Credit
FB100914,2025-10-04,1139.53,POS Purchase
FB104766,2025-11-01,1972.25,Salary Credit
FB102628,2025-12-10,73243.96,Transfer
FB102728,2025-08-20,10963.98,Bill Payment
FB101962,2024-04-01,144985.3,Salary Credit
FB101365,2024-03-21,6452.23,Salary Credit
FB104693,2024-07-31,779.65,Bill Payment
FB103048,2024-11-29,1811.47,POS Purchase
FB100155,2025-04-05,15890.58,Salary Credit
FB105529,2024-09-02,24581.66,Loan Repayment
FB100752,2024-05-10,11517.59,POS Purchase
FB100618,2025-07-19,2745.83,Loan Repayment
FB105077,2024-09-30,12802.9,Airtime/Data
FB103901,2024-04-26,16124.69,Transfer
FB101261,2025-12-30,1975.98,Bill Payment
FB103049,2024-05-08,2012.08,Transfer
FB101828,2025-07-19,29282.47,Bill Payment
FB104690,2025-02-04,12396.66,Transfer
FB102481,2025-07-26,2911.35,Loan Repayment
FB100534,2024-06-03,593.8,POS Purchase
FB105737,2025-03-09,5003.9,ATM Withdrawal
FB104968,2024-05-16,14034.95,Salary Credit
FB103292,2024-05-10,2485.31,Transfer
FB102045,2025-01-23,17106.4,Savings Deposit
FB101345,2024-07-19,527.58,Bill Payment
FB103234,2025-04-15,16500.97,Salary Credit
FB101954,2025-11-30,895.34,ATM Withdrawal
FB102440,2024-12-16,9613.05,Savings Deposit
FB100938,2024-02-12,360.36,Loan Repayment
FB105351,2024-08-24,2268.92,POS Purchase
FB100193,2024-12-14,2302.28,ATM Withdrawal
FB103557,2024-12-05,1532.82,POS Purchase
FB104925,2024-06-05,590.64,Salary Credit
FB103283,2025-09-20,13874.94,Savings Deposit
FB104931,2024-06-17,3337.96,Salary Credit
FB102136,2024-08-16,1499.6,Savings Deposit
FB100905,2025-05-02,3472.48,Loan Repayment
FB103051,2025-08-19,5830.36,Savings Deposit
FB100985,2025-08-23,5719.55,Salary Credit
FB104815,2024-07-01,2983.81,Airtime/Data
FB105693,2024-10-26,969.15,Airtime/Data
FB102855,2024-11-17,17459.52,ATM Withdrawal
FB105060,2024-03-20,5834.14,Savings Deposit
FB100187,2025-07-02,3640.57,Loan Repayment
FB104495,2024-11-08,32349.16,POS Purchase
FB105794,2024-03-16,10296.07,Loan Repayment
FB101555,2025-07-30,21600.55,Airtime/Data
FB103441,2024-01-17,1543.03,Savings Deposit
FB104715,2025-11-17,983.02,Loan Repayment
FB100265,2025-10-04,2615.06,Savings Deposit
FB103530,2025-06-08,2997.23,Bill Payment
FB100267,2025-01-09,53357.01,POS Purchase
FB102393,2025-06-16,708.25,Transfer
FB103820,2025-07-27,17615.64,Transfer
FB105987,2024-05-27,51239.49,ATM Withdrawal
FB105044,2025-10-06,2007.67,Savings Deposit
FB104981,2025-07-18,5430.59,Transfer
FB104283,2025-07-02,2515.7,Transfer
FB102453,2024-08-07,6228.32,ATM Withdrawal
FB104177,2025-06-03,5975.92,Transfer
FB103631,2025-03-26,404.42,ATM Withdrawal
FB103026,2024-06-20,22180.76,POS Purchase
FB101484,2025-04-17,1825.05,Savings Deposit
FB102595,2024-06-07,4438.41,Airtime/Data
FB103805,2025-05-25,16263.2,Salary Credit
FB104814,2025-07-20,5064.945,Airtime/Data
FB100480,2025-05-02,3877.67,Airtime/Data
FB104312,2024-06-28,1026.17,Savings Deposit
FB104130,2025-05-23,23861.1,Loan Repayment
FB103565,2024-04-07,82899.92,ATM Withdrawal
FB103712,2025-10-19,4219.41,Loan Repayment
FB100016,2024-02-20,4009.99,ATM Withdrawal
FB101570,2024-02-10,12719.96,ATM Withdrawal
FB102551,2024-02-12,3033.49,POS Purchase
FB104646,2024-04-14,13744.77,Salary Credit
FB105252,2024-06-12,3882.84,ATM Withdrawal
FB105901,2024-01-05,26473.54,Bill Payment
FB101914,2024-05-01,560.91,Salary Credit
FB100481,2025-07-26,8588.3,Savings Deposit
FB103763,2025-12-17,11188.36,Airtime/Data
FB100581,2025-12-26,17082.89,Other/Unclassified
FB105545,2024-07-20,5405.62,ATM Withdrawal
FB103997,2025-02-09,3025.81,Savings Deposit
FB101541,2025-03-30,30123.15,Airtime/Data
FB102970,2025-08-07,11854.24,Airtime/Data
FB102499,2025-05-30,3906.33,Bill Payment
FB105127,2025-01-04,1219.8,Loan Repayment
FB105170,2024-09-10,9931.82,Airtime/Data
FB100091,2025-11-24,13574.08,Loan Repayment
FB104533,2025-09-16,1426.64,Loan Repayment
FB105087,2024-08-27,9030.58,Transfer
FB100859,2025-02-11,861.49,Savings Deposit
FB102807,2024-08-05,18867.53,Airtime/Data
FB104965,2025-08-14,2821.1,Airtime/Data
FB104482,2025-05-07,5496.42,Transfer
FB101846,2025-10-13,24531.26,Loan Repayment
FB102498,2025-09-06,20313.21,Bill Payment
FB105105,2024-08-25,25495.12,Savings Deposit
FB103301,2025-08-23,2691.4,Bill Payment
FB102074,2024-08-14,6987.79,Transfer
FB101624,2024-08-05,1017.82,POS Purchase
FB101012,2024-10-29,4867.79,POS Purchase
FB100133,2025-03-04,2278.44,Salary Credit
FB104213,2024-10-28,2778.0,Savings Deposit
FB102745,2024-10-14,43824.63,Loan Repayment
FB100860,2025-12-13,34563.6,Airtime/Data
FB102221,2025-01-15,10271.49,POS Purchase
FB102844,2025-08-22,34340.68,Airtime/Data
FB100067,2025-08-16,501.88,ATM Withdrawal
FB105750,2024-10-01,15033.93,Airtime/Data
FB101714,2024-09-04,1624.12,Airtime/Data
FB102643,2025-04-09,513.16,ATM Withdrawal
FB104138,2025-09-26,4131.71,Airtime/Data
FB101065,2024-02-15,8601.47,Transfer
FB100341,2024-01-08,470165.5041500111,Salary Credit
FB102771,2024-04-03,5858.06,Bill Payment
FB102301,2025-05-04,60618.57,Transfer
FB101421,2025-05-29,971.02,Savings Deposit
FB103429,2025-06-18,15399.44,POS Purchase
FB103152,2024-03-23,5095.07,Savings Deposit
FB101389,2025-11-11,8718.04,Salary Credit
FB101260,2025-05-22,1987.72,Other/Unclassified
FB100225,2024-03-16,9792.8,Transfer
FB101748,2024-10-05,2420.91,Loan Repayment
FB104463,2024-05-20,1379.4,ATM Withdrawal
FB104837,2025-09-07,6822.38,ATM Withdrawal
FB101069,2024-12-17,8842.35,Airtime/Data
FB104809,2025-08-27,6569.61,Bill Payment
FB104059,2024-07-14,19826.83,Transfer
FB103839,2024-04-12,1960.68,Salary Credit
FB100747,2025-10-06,9493.35,Loan Repayment
FB101840,2025-01-04,4755.74,ATM Withdrawal
FB100851,2025-09-07,9264.11,Salary Credit
FB101721,2025-10-18,27889.03,Airtime/Data
FB101639,2024-01-12,4871.28,POS Purchase
FB104749,2025-05-13,38375.22,Transfer
FB100897,2025-12-26,77677.17,Loan Repayment
FB101095,2024-10-27,9577.52,Bill Payment
FB101888,2025-11-23,3438.67,Loan Repayment
FB103826,2024-10-07,5785.14,POS Purchase
FB100692,2025-02-01,24783.01,Loan Repayment
FB104374,2025-10-28,2290.51,ATM Withdrawal
FB103069,2024-09-18,5091.66,Transfer
FB102550,2024-04-30,22775.43,POS Purchase
FB103873,2025-08-03,21101.31,Airtime/Data
FB101435,2025-03-13,7814.26,POS Purchase
FB104082,2025-04-26,1484.26,ATM Withdrawal
FB103638,2025-05-30,43859.98,Other/Unclassified
FB105266,2025-07-18,3905.31,Bill Payment
FB105706,2025-02-28,482.27,Airtime/Data
FB101337,2025-01-18,1157.44,ATM Withdrawal
FB105511,2024-08-29,15826.71,POS Purchase
FB104961,2024-10-23,5064.945,Airtime/Data
FB101721,2024-07-02,1788.01,Salary Credit
FB105763,2024-01-01,1658.58,Other/Unclassified
FB105231,2025-10-20,26523.62,POS Purchase
FB100662,2024-05-15,4516.94,Loan Repayment
FB101630,2025-02-23,5042.72,Savings Deposit
FB102826,2024-04-19,16448.01,Transfer
FB105417,2025-12-02,4873.79,Transfer
FB101691,2025-10-27,12129.19,POS Purchase
FB103153,2024-03-29,3457.88,Salary Credit
FB102741,2024-07-19,31115.23,Bill Payment
FB101265,2024-08-20,8102.51,ATM Withdrawal
FB103165,2024-10-19,4783.66,Bill Payment
FB100409,2025-06-27,1816.88,ATM Withdrawal
FB100980,2024-09-07,4515.07,Loan Repayment
FB100003,2025-01-03,4836.95,Loan Repayment
FB100390,2024-05-03,1175.81,Transfer
FB105721,2024-07-28,16234.86,Airtime/Data
FB103946,2025-03-22,1678.68,Transfer
FB101502,2024-01-12,20974.54,Transfer
FB102177,2025-08-22,1733.51,Transfer
FB103175,2025-10-18,1087.77,Salary Credit
FB102170,2025-10-25,121110.89,Loan Repayment
FB103037,2025-04-01,17678.08,Airtime/Data
FB101648,2025-09-29,4394.9,Savings Deposit
FB101466,2024-05-14,470165.5041500111,ATM Withdrawal
FB104014,2024-05-17,1375.55,Savings Deposit
FB102292,2024-07-28,7104.81,ATM Withdrawal
FB105374,2024-02-23,1686.92,Salary Credit
FB103589,2024-04-15,15149.15,POS Purchase
FB104024,2024-05-25,1435.38,Airtime/Data
FB102695,2025-11-07,4865.87,Airtime/Data
FB103236,2025-09-02,19796.66,Salary Credit
FB104197,2025-06-02,9202.72,ATM Withdrawal
FB100051,2025-12-18,1686.27,Bill Payment
FB105553,2025-02-26,4804.71,Savings Deposit
FB101114,2024-01-30,28145.13,Savings Deposit
FB101951,2024-11-21,3634.68,Loan Repayment
FB103360,2024-06-14,19284.42,Transfer
FB102467,2025-06-08,3929.04,Savings Deposit
FB105325,2025-09-05,836.65,POS Purchase
FB105948,2024-11-17,57757.29,Salary Credit
FB100566,2024-03-06,21947.6,ATM Withdrawal
FB100493,2025-04-07,969.56,Airtime/Data
FB103061,2025-01-03,2090.69,POS Purchase
FB100518,2025-11-28,3995.14,Loan Repayment
FB101226,2025-04-17,3344.77,Bill Payment
FB100071,2024-12-30,765.76,POS Purchase
FB101696,2024-04-29,5990.47,Airtime/Data
FB101131,2024-02-03,2598.99,POS Purchase
FB105523,2025-08-26,6868.46,Savings Deposit
FB104482,2025-12-29,2753.57,Savings Deposit
FB102790,2024-03-20,1342.16,Bill Payment
FB105374,2024-07-30,41916.08,Savings Deposit
FB105367,2025-01-28,2495.72,Bill Payment
FB100010,2024-12-06,7923.34,Savings Deposit
FB102178,2024-12-18,1582.21,Transfer
FB104749,2024-10-30,2809.0,Salary Credit
FB104618,2024-12-11,14556.47,Loan Repayment
FB102688,2025-06-20,5836.5,Loan Repayment
FB103464,2025-04-05,3768.9,Loan Repayment
FB102557,2025-06-14,2022.93,ATM Withdrawal
FB101200,2025-12-25,351.52,Bill Payment
FB100694,2024-01-25,578.23,Loan Repayment
FB101791,2024-05-24,2501.4,Salary Credit
FB104885,2024-10-18,2693.08,ATM Withdrawal
FB101909,2024-12-04,3548.94,POS Purchase
FB105342,2025-01-16,700.75,ATM Withdrawal
FB103331,2024-06-10,7587.28,Savings Deposit
FB105471,2025-11-11,8269.57,Salary Credit
FB100171,2025-01-16,9964.16,POS Purchase
FB100311,2025-03-13,11324.88,Airtime/Data
FB102334,2024-04-08,12178.14,POS Purchase
FB104098,2025-06-27,1661.4,ATM Withdrawal
FB103187,2025-08-07,8750.84,Salary Credit
FB103267,2024-12-18,844.18,Loan Repayment
FB102801,2024-12-02,17058.96,Airtime/Data
FB104053,2025-10-13,34910.1,Salary Credit
FB105049,2025-03-31,4349.26,Salary Credit
FB102019,2024-07-18,306.68,Bill Payment
FB101918,2024-02-08,677.22,POS Purchase
FB103753,2025-03-02,19575.87,ATM Withdrawal
FB105727,2024-03-15,5003.9,ATM Withdrawal
FB101116,2024-01-24,10389.25,Transfer
FB104225,2024-10-16,10204.98,Bill Payment
FB102618,2024-02-13,3485.73,Loan Repayment
FB105121,2024-07-10,3163.2,Bill Payment
FB102293,2024-07-26,2501.94,Salary Credit
FB101785,2025-02-23,3442.85,Salary Credit
FB102443,2024-06-11,1331.14,Salary Credit
FB104267,2024-12-31,7373.2,Savings Deposit
FB104314,2024-05-17,995.43,ATM Withdrawal
FB104225,2024-11-05,5921.89,Loan Repayment
FB105472,2024-09-06,893.72,Salary Credit
FB105710,2025-11-01,260.72,POS Purchase
FB103169,2024-01-01,300.81,Airtime/Data
FB100769,2024-01-05,13879.09,ATM Withdrawal
FB105458,2025-07-16,153828.87,Loan Repayment
FB101344,2025-09-03,493.55,ATM Withdrawal
FB105686,2025-06-06,8654.39,Bill Payment
FB105851,2025-06-13,9237.58,Salary Credit
FB101958,2025-05-02,487.33,Airtime/Data
FB105397,2024-09-08,4428.2,POS Purchase
FB105922,2025-09-22,6506.09,Bill Payment
FB103087,2024-01-07,20780.1,POS Purchase
FB101212,2025-02-18,1774.83,Savings Deposit
FB101364,2025-07-01,3053.78,Loan Repayment
FB100616,2025-02-14,2054.55,Salary Credit
FB103229,2025-05-26,3443.46,Savings Deposit
FB102843,2025-06-19,1414.49,Salary Credit
FB100921,2025-11-25,30511.7,POS Purchase
FB101650,2025-11-10,4077.68,Airtime/Data
FB102770,2024-07-27,4820.03,Bill Payment
FB105541,2025-02-09,15457.81,Salary Credit
FB104835,2025-08-27,684.7,ATM Withdrawal
FB105378,2025-02-07,2482.45,Airtime/Data
FB103540,2025-06-22,26100.42,POS Purchase
FB102777,2024-09-10,21042.75,Salary Credit
FB104119,2024-01-06,1083.96,ATM Withdrawal
FB101057,2025-02-16,5739.97,ATM Withdrawal
FB102570,2024-06-18,6742.84,Transfer
FB103221,2025-07-03,1671.16,Salary Credit
FB101239,2025-03-30,2627.95,Transfer
FB100605,2025-08-09,26658.02,Loan Repayment
FB100560,2025-07-30,2963.2,Loan Repayment
