customer_id,age,gender,location,account_balance
FB101749,35.0,Male,Kaduna,24530.18
FB102126,40.0,Male,Abuja FCT,10929.41
FB103783,33.0,Female,Cross River,9438.01
FB102791,59.0,Female,Kaduna,55839.72
FB102423,18.0,Female,Enugu,20283.97
FB105945,33.0,Female,Ogun,339176.05
FB105241,20.0,Male,Anambra,71210.02
FB100883,66.0,Male,Kaduna,29927.28
FB103455,18.0,Male,Abuja FCT,158460.28
FB101091,35.0,Male,Imo,164412.42
FB104400,27.0,Male,Lagos,10207.96
FB104183,,,,
FB100531,52.0,Female,Anambra,5357.83
FB103694,43.0,Male,Kano,90807.52
FB102438,20.0,Female,Plateau,58421.45
FB104932,39.0,Male,Plateau,35145.68
FB104475,41.0,Female,Kano,9587.19
FB104071,19.0,Male,Plateau,21772.79
FB104982,58.0,Male,Delta,63022.19
FB102290,40.0,Female,Ogun,12295.79
FB101727,18.0,Female,Cross River,347412.89
FB100610,22.0,Female,Rivers,51062.35
FB100570,34.0,Female,Edo,164930.18
FB103886,34.0,Female,Delta,59193.07
FB101317,60.0,Female,Rivers,118030.4
FB100343,34.0,Male,Plateau,24045.35
FB100587,28.0,Female,Oyo,26669.01
FB104742,18.0,Male,Kano,150953.6
FB100636,23.0,Female,Plateau,25641.07
FB100434,46.0,Male,Kano,331447.6
FB101903,38.0,Male,Abuja FCT,4165.72
FB103215,29.0,Female,Anambra,2038.67
FB100097,40.0,Male,Abuja FCT,55483.95
FB103268,25.0,Male,Lagos,78082.82
FB103527,39.0,Male,Abuja FCT,5439.21
FB103479,72.0,Female,Lagos,40411.57
FB105796,68.0,Male,Lagos,151073.33
FB102069,49.0,Male,Kano,36484.87
FB101537,28.0,Male,Anambra,268301.9
FB103754,,,,
FB104192,39.0,Male,Imo,7302.45
FB104838,24.0,Male,Delta,208644.14
FB105170,32.0,Female,Delta,4016.33
FB101517,38.0,Male,Kano,59370.92
FB100965,22.0,Male,Anambra,62715.83
FB105351,,,,
FB100528,37.0,Female,Imo,131926.72
FB100176,49.0,Female,Edo,30456.89
FB102470,45.0,Male,Kano,28964.01
FB104584,41.0,Male,Delta,52915.32
FB104928,26.0,Male,Kano,23783.06
FB103001,25.0,Male,Kwara,19874.73
FB105206,24.0,Male,Kano,20324.47
FB100572,35.0,Male,Kano,36943.2
FB103360,45.0,Male,Abuja FCT,119972.61
FB100592,25.0,Female,Abuja FCT,102216.49
FB105046,18.0,Male,Rivers,12346.88
FB103062,57.0,Female,Edo,15430.41
FB103585,31.0,Male,Anambra,27683.81
FB102374,26.0,Male,Abuja FCT,40440.81
FB103064,27.0,Male,Kwara,7327.87
FB105709,34.0,Male,Cross River,91655.8
FB104391,53.0,Male,Enugu,10085.66
FB104441,50.0,Female,Anambra,23727.21
FB104257,32.0,Male,Edo,46859.27
FB102208,41.0,Male,Enugu,4253.43
FB103739,62.0,Female,Oyo,24622.34
FB102492,45.0,Female,Delta,219559.29
FB104017,33.0,Female,Cross River,322519.36
FB100383,37.0,Female,Ogun,254709.94
FB100852,43.0,Male,Oyo,27850.79
FB101880,42.0,Female,Rivers,35875.1
FB100370,18.0,Female,Kano,8888.07
FB104395,18.0,Female,Ogun,22781.61
FB104290,40.0,Female,Abuja FCT,18398.19
FB105815,57.0,Female,Anambra,25242.28
FB105244,25.0,Female,Delta,15503.81
FB102272,42.0,Male,Imo,69061.01
FB101105,21.0,Male,Enugu,70612.81
FB105905,27.0,Female,Rivers,9169.6
FB102361,38.0,Female,Anambra,26005.91
FB104890,32.0,Female,Cross River,118021.67
FB101336,41.0,Female,Kaduna,20075.87
FB102189,41.0,Male,Imo,15457.52
FB105583,21.0,Male,Enugu,104772.77
FB105482,41.0,Male,Kano,30114.25
FB105097,33.0,Female,Plateau,67656.33
FB102246,30.0,Female,Ogun,21927.51
FB104176,43.0,Female,Abuja FCT,84754.15
FB105897,55.0,Male,Plateau,19794.46
FB101171,44.0,Female,Rivers,20360.7
FB103274,43.0,Male,Kano,68868.9
FB104318,54.0,Male,Anambra,10412.9
FB103921,46.0,Female,Kaduna,23510.16
FB101422,40.0,Female,Kwara,10861.36
FB102686,23.0,Female,Enugu,33702.98
FB105459,,,,
FB104795,49.0,Male,Anambra,25771.79
FB104739,39.0,Female,Edo,114511.17
FB105045,32.0,Male,Edo,10373.73
FB101464,58.0,Female,Cross River,107365.55
FB100874,40.0,Female,Cross River,109223.41
FB102297,37.0,Female,Kano,43213.06
FB102643,22.0,Female,Plateau,162708.28
FB103399,,Female,,140613.91
FB105265,58.0,Female,Imo,20350.68
FB101251,33.0,Female,Cross River,18518.76
FB103424,70.0,Female,Kano,12173.88
FB100840,43.0,Male,Edo,35361.71
FB104287,36.0,Female,Kano,56749.75
FB100581,19.0,Female,Plateau,5943.55
FB100204,39.0,Female,Ogun,63951.66
FB101641,18.0,Male,Edo,95234.85
FB102014,58.0,Female,Kwara,87758.26
FB103253,54.0,Female,Kaduna,62352.19
FB100905,31.0,Male,Kwara,42679.43
FB100631,45.0,Male,Edo,13190.59
FB104303,19.0,Female,Kaduna,249576.58
FB103668,37.0,Male,Anambra,5369.1
FB101974,34.0,Female,Rivers,8893.41
FB100162,24.0,Female,Enugu,9550.92
FB105318,27.0,Male,Kano,9800.41
FB105925,44.0,Male,Plateau,42937.31
FB105467,41.0,Female,Edo,11188.56
FB103616,41.0,Male,Abuja FCT,80779.09
FB100617,27.0,Female,Cross River,220362.34
FB100875,18.0,Female,Anambra,76547.2
FB101431,23.0,Male,Enugu,76841.14
FB102973,30.0,Female,Oyo,130941.79
FB104205,36.0,Female,Anambra,109869.89
FB100547,47.0,Male,Enugu,33230.11
FB104483,33.0,Male,Abuja FCT,50323.63
FB105529,30.0,Female,Lagos,89041.39
FB105120,59.0,Male,Anambra,17838.84
FB103480,52.0,Female,Edo,46878.02
FB105531,18.0,Female,Oyo,109955.34
FB104260,34.0,Female,Kano,45351.52
FB104962,38.0,Male,Edo,20476.19
FB102856,49.0,Female,Edo,56266.41
FB101861,18.0,Male,Oyo,5089.77
FB102659,35.0,Female,Oyo,65796.16
FB105586,22.0,Male,Oyo,25407.1
FB100640,39.0,Female,Kano,30708.14
FB105354,35.0,Female,Kaduna,19731.02
FB101009,46.0,Female,Kwara,9291.13
FB103366,39.0,Female,Delta,17179.23
FB105950,46.0,Male,Abuja FCT,9254.28
FB100637,53.0,Female,Kano,42441.78
FB103833,24.0,Male,Delta,21323.84
FB104971,64.0,Female,Edo,272200.68
FB104870,27.0,Female,Plateau,10079.69
FB102308,52.0,Female,Ogun,1601.58
FB105086,46.0,Female,Oyo,53747.58
FB103145,34.0,Male,Abuja FCT,182309.45
FB103893,39.0,Male,Delta,18005.1
FB102096,54.0,Male,Plateau,2517.37
FB103615,,Female,Plateau,232420.35
FB101956,51.0,Female,Rivers,14336.51
FB101372,18.0,Male,Imo,26205.69
FB105624,54.0,Female,Anambra,27350.85
FB100921,30.0,Female,Oyo,40220.39
FB105563,24.0,Female,Delta,10997.69
FB100546,47.0,Female,Lagos,38451.02
FB101449,34.0,Female,Kano,49814.52
FB102804,49.0,Male,Lagos,37853.03
FB102610,61.0,Male,Kaduna,36856.8
FB101900,19.0,Male,Edo,6246.03
FB102757,53.0,Female,Delta,6830.36
FB102028,57.0,Female,Imo,59486.18
FB102301,59.0,Male,Kano,153716.12
FB101885,51.0,Female,Ogun,21008.28
FB101642,18.0,Female,Plateau,189806.77
FB100972,46.0,Female,Ogun,24183.57
FB105848,29.0,Male,Ogun,9359.55
FB102097,18.0,Male,Kaduna,21047.44
FB105283,54.0,Male,Oyo,74760.67
FB104640,52.0,Female,Enugu,40828.82
FB105466,22.0,Male,Rivers,40658.35
FB105994,71.0,Female,Kano,238836.66
FB100836,32.0,Female,Kano,13165.42
FB100601,39.0,Male,Edo,66014.38
FB102184,29.0,Male,Oyo,46425.21
FB105383,18.0,Female,Kaduna,206249.03
FB104035,50.0,Male,Plateau,76279.88
FB105221,36.0,Male,Oyo,19121.43
FB101582,22.0,Male,Anambra,5286.91
FB105670,36.0,Female,Oyo,20598.71
FB105064,40.0,Male,Oyo,10252.58
FB104609,26.0,Female,Edo,23045.05
FB101070,40.0,Male,Delta,38406.29
FB101775,31.0,Male,Anambra,6472.74
FB105968,48.0,Male,Edo,19358.89
FB101283,25.0,Female,Plateau,74328.51
FB105059,28.0,Male,Edo,10559.63
FB104439,45.0,Male,Anambra,17795.2
FB105782,51.0,Male,Lagos,36150.4
FB101836,23.0,Female,Delta,89516.12
FB105233,27.0,Female,Kano,129873.89
FB101019,37.0,Female,Delta,5187.55
FB100970,42.0,Female,Edo,23604.36
FB101326,44.0,Male,Ogun,112830.12
FB103593,,,,
FB100475,34.0,Male,Cross River,53490.59
FB102810,33.0,Male,Oyo,5128.98
FB104557,38.0,Female,Edo,98917.24
FB101651,40.0,Female,Plateau,11750.75
FB105650,40.0,Female,Anambra,37753.18
FB105193,22.0,Male,Edo,23083.76
FB102528,47.0,Male,Imo,37101.18
FB104837,46.0,Male,Delta,185926.38
FB104573,34.0,Male,Delta,21419.03
FB105895,18.0,Female,Anambra,190177.97
FB101373,41.0,Male,Imo,10238.23
FB100739,26.0,Male,Abuja FCT,22444.39
FB105304,52.0,Female,Kano,17342.08
FB103559,27.0,Male,Kaduna,77339.67
FB100867,48.0,Male,Delta,6136.8
FB102974,18.0,Male,Anambra,7014.74
FB101140,18.0,Male,Abuja FCT,17234.68
FB100997,42.0,Male,Kaduna,117849.69
FB101337,24.0,Male,Oyo,4192.75
FB100541,33.0,Male,Delta,356618.83
FB101099,29.0,Male,Ogun,62109.83
FB101132,46.0,Female,Rivers,134828.42
FB105902,38.0,Male,Abuja FCT,19567.42
FB104141,48.0,Male,Oyo,1425.88
FB102258,32.0,Female,Delta,53021.85
FB104912,35.0,Female,Anambra,6717.44
FB103390,53.0,Female,Oyo,36668.28
FB102962,18.0,Male,Ogun,14089.68
FB100059,52.0,Female,Ogun,83044.04
FB103259,18.0,Male,Abuja FCT,52748.54
FB102206,24.0,Male,Plateau,2326.53
FB101938,50.0,Male,Rivers,47443.99
FB105032,20.0,Female,Imo,34278.68
FB103913,37.0,Female,Kaduna,28480.51
FB103494,37.0,Male,Plateau,34072.79
FB102813,42.0,Male,Lagos,103541.31
FB105266,32.0,Male,Cross River,89067.85
FB105449,29.0,Female,Oyo,24056.75
FB101078,33.0,Female,Kwara,25604.24
FB104595,25.0,Male,Kano,4968.51
FB105585,49.0,Female,Abuja FCT,52460.31
FB104331,48.0,Female,Delta,226473.88
FB103824,25.0,Male,Oyo,11328.3
FB105171,29.0,Female,Kwara,12519.7
FB102630,54.0,Female,Anambra,15414.73
FB105662,43.0,Female,Plateau,99207.41
FB105424,34.0,Female,Kaduna,18143.18
FB103903,43.0,Male,Ogun,241682.99
FB100940,50.0,Male,Kano,214730.95
FB101080,23.0,Male,Delta,47627.01
FB100187,65.0,Female,Anambra,15613.91
FB103832,,,,
FB104190,39.0,Male,Kwara,50867.64
FB102085,18.0,Female,Delta,30433.7
FB102249,18.0,Male,Lagos,9763.36
FB103795,26.0,Female,Plateau,70879.91
FB105956,36.0,Female,Lagos,16491.44
FB102023,47.0,Male,Imo,803007.95
FB104100,18.0,Female,Edo,141565.21
FB101492,18.0,Female,Edo,12631.5
FB104666,30.0,Female,Lagos,94738.23
FB104126,18.0,Female,Imo,11757.65
FB100226,25.0,Male,Oyo,63224.75
FB101013,61.0,Female,Anambra,141894.77
FB102583,31.0,Male,Imo,30770.9
FB101929,28.0,Female,Plateau,29292.03
FB104274,32.0,Male,Lagos,25774.9
FB105461,60.0,Female,Cross River,27290.85
FB101404,49.0,Female,Anambra,19841.0
FB102179,45.0,Male,Abuja FCT,76744.91
FB100697,33.0,Female,Delta,44495.72
FB101124,35.0,Female,Plateau,100089.01
FB103282,37.0,Female,Cross River,79059.38
FB104076,31.0,Male,Imo,6823.43
FB104169,39.0,Female,Kaduna,30080.07
FB101778,46.0,Female,Kwara,41580.48
FB102634,20.0,Female,Abuja FCT,80543.3
FB103091,18.0,Female,Imo,311205.62
FB105178,44.0,Male,Oyo,4063.28
FB105345,31.0,Male,Anambra,94740.5
FB103489,58.0,Male,Edo,4243.9
FB101656,65.0,Male,Delta,11893.71
FB101037,29.0,Female,Kwara,25650.54
FB105066,26.0,Female,Lagos,26876.56
FB102256,30.0,Female,Rivers,12975.84
FB103885,49.0,Female,Imo,29004.57
FB105011,55.0,Male,Rivers,38998.19
FB100313,25.0,Female,Enugu,31622.82
FB102649,47.0,Male,Ogun,49349.35
FB102281,26.0,Male,Enugu,46222.99
FB103801,44.0,Male,Imo,14271.0
FB104702,46.0,Female,Cross River,264595.77
FB102547,36.0,Male,Enugu,24822.08
FB101416,58.0,Male,Plateau,26865.75
FB101036,39.0,Male,Rivers,45118.48
FB102159,40.0,Male,Rivers,25079.15
FB102984,42.0,Female,Anambra,18930.6
FB103137,32.0,Female,Rivers,39854.06
FB105609,46.0,Female,Abuja FCT,23827.5
FB101754,44.0,Female,Ogun,20191.96
FB104653,48.0,Male,Lagos,54727.77
FB104096,37.0,Female,Plateau,40144.36
FB105584,36.0,Female,Anambra,32071.43
FB103732,65.0,Female,Abuja FCT,14092.22
FB102520,44.0,Female,Plateau,5644.87
FB100873,50.0,Female,Delta,63019.76
FB104868,43.0,Female,Oyo,21029.55
FB104550,33.0,Female,Anambra,111765.64
FB101506,21.0,Female,Oyo,7810.08
FB105613,73.0,Female,Kano,189485.36
FB101923,52.0,Female,Abuja FCT,21824.02
FB100448,35.0,Female,Abuja FCT,42675.7
FB104219,37.0,Female,Cross River,63682.22
FB103882,57.0,Male,Imo,35126.48
FB100453,20.0,Female,Kano,82526.85
FB104578,42.0,Female,Edo,68264.41
FB103257,39.0,Female,Delta,16746.06
FB100361,20.0,Male,Kano,82255.91
FB102183,31.0,Male,Plateau,37633.42
FB101134,31.0,Male,Oyo,33200.66
FB104899,36.0,Female,Edo,9883.34
FB103199,49.0,Female,Kano,7501.16
FB105484,45.0,Male,Edo,61219.21
FB103438,45.0,Female,Imo,16206.53
FB102155,38.0,Male,Imo,5322.62
FB101830,33.0,Male,Rivers,16303.18
FB101053,26.0,Female,Edo,73293.79
FB102460,59.0,Male,Kaduna,50805.88
FB100022,18.0,Female,Cross River,16451.49
FB102066,51.0,Female,Cross River,147131.45
FB101653,44.0,Male,Cross River,54058.78
FB103767,31.0,Female,Rivers,11122.1
FB104390,28.0,Female,Lagos,103935.88
FB102743,39.0,Female,Abuja FCT,58172.98
FB104078,40.0,Female,Rivers,11619.52
FB104943,36.0,Female,Oyo,25107.77
FB102468,38.0,Male,Kaduna,140503.74
FB102325,34.0,Female,Edo,72350.31
FB100460,51.0,Female,Imo,11740.89
FB101067,33.0,Male,Cross River,19322.74
FB100087,41.0,Female,Kwara,90210.54
FB101430,31.0,Female,Lagos,61837.44
FB103849,43.0,Male,Edo,92576.57
FB100282,53.0,Female,Oyo,23181.67
FB102483,25.0,Male,Kaduna,124389.05
FB100462,53.0,Male,Rivers,6798.75
FB100212,46.0,Male,Cross River,163651.54
FB102588,21.0,Female,Kwara,4730.0
FB104763,22.0,Male,Enugu,59038.01
FB104833,36.0,Female,Imo,23840.9
FB102907,18.0,Male,Oyo,77078.49
FB102581,36.0,Female,Imo,36961.34
FB101368,33.0,Female,Rivers,52921.85
FB100234,31.0,Male,Kwara,19275.69
FB104038,36.0,Female,Plateau,126729.54
FB100597,18.0,Female,Imo,58954.56
FB105372,59.0,Female,Kaduna,33514.51
FB102250,25.0,Male,Plateau,8202.88
FB104940,38.0,Female,Enugu,27810.21
FB102283,49.0,Female,Plateau,9394.67
FB100662,38.0,Female,Oyo,4133.94
FB104543,,,,
FB102285,30.0,Male,Lagos,26131.59
FB103431,63.0,Female,Enugu,48166.83
FB105737,31.0,Female,Kano,173909.24
FB104379,40.0,Male,Kwara,181296.43
FB105785,50.0,Female,Rivers,27490.74
FB105553,44.0,Female,Anambra,19979.83
FB103468,56.0,Female,Edo,21898.09
FB105235,44.0,Male,Delta,40215.89
FB102990,25.0,Female,Imo,216551.22
FB105411,18.0,Female,Abuja FCT,54681.99
FB100779,57.0,Female,Kaduna,26950.69
FB102544,39.0,Female,Kano,16565.16
FB104516,44.0,Male,Abuja FCT,9919.38
FB104545,47.0,Female,Cross River,24778.28
FB104448,44.0,Male,Kaduna,50763.93
FB104383,51.0,Male,Delta,44631.95
FB105003,51.0,Female,Kwara,15369.81
FB105882,37.0,Male,Kaduna,80656.99
FB100685,35.0,Male,Edo,238680.07
FB104945,54.0,Male,Delta,99449.59
FB104477,34.0,Male,Delta,115364.47
FB103243,35.0,Male,Kaduna,7725.83
FB101748,48.0,Female,Edo,34444.43
FB104004,33.0,Male,Enugu,112872.18
FB104703,22.0,Female,Kaduna,22714.79
FB102837,20.0,Female,Cross River,37127.64
FB103032,40.0,Male,Ogun,26897.09
FB102171,63.0,Male,Edo,112153.09
FB103878,25.0,Female,Enugu,464817.65
FB101850,51.0,Female,Anambra,179490.65
FB100487,32.0,Male,Ogun,4543.74
FB101688,34.0,Male,Delta,12569.25
FB102230,53.0,Female,Ogun,277700.47
FB103473,18.0,Female,Edo,97531.34
FB105598,18.0,Male,Plateau,256535.99
FB102320,48.0,Female,Abuja FCT,41834.61
FB100782,47.0,Male,Cross River,26649.87
FB100521,52.0,Male,Kwara,34809.33
FB100522,35.0,Male,Imo,95992.56
FB104500,47.0,Male,Delta,118273.38
FB102939,27.0,Male,Ogun,51710.73
FB104745,,,,34559.97
FB104915,24.0,Female,Enugu,14821.67
FB102398,44.0,Female,Rivers,4254.32
FB102207,40.0,Male,Lagos,70954.63
FB104581,46.0,Female,Abuja FCT,117570.98
FB100780,37.0,Male,Enugu,15963.61
FB105652,25.0,Male,Lagos,19847.58
FB104103,,,,6532.99
FB101511,32.0,Female,Edo,129222.47
FB101882,40.0,Male,Plateau,37025.96
FB100651,35.0,Female,Oyo,15814.47
FB104063,49.0,Male,Lagos,12821.26
FB101801,64.0,Male,Anambra,36342.79
FB100369,59.0,Female,Imo,110836.02
FB105309,54.0,Female,Rivers,4542.92
FB103841,35.0,Male,Abuja FCT,198095.46
FB100118,18.0,Female,Ogun,44582.64
FB100377,25.0,Female,Imo,657118.91
FB100216,34.0,Female,Cross River,79961.17
FB102216,40.0,Female,Edo,19580.44
FB104623,42.0,Male,Plateau,12207.43
FB101613,26.0,Male,Enugu,143570.4
FB102883,46.0,Female,Oyo,33259.67
FB104354,56.0,Male,Imo,13882.45
FB105460,59.0,Female,Rivers,8120.58
FB103632,36.0,Male,Enugu,17636.28
FB100962,64.0,Male,Abuja FCT,13209.31
FB105476,48.0,Female,Anambra,51415.58
FB102510,37.0,Male,Kwara,16177.42
FB105711,34.0,Male,Anambra,24928.85
FB104628,27.0,Male,Edo,10878.48
FB104686,30.0,Male,Lagos,52268.17
FB100359,33.0,Female,Edo,34110.48
FB101246,31.0,Male,Rivers,177725.45
FB103408,18.0,Male,Cross River,7120.55
FB104229,26.0,Female,Imo,208662.91
FB102415,49.0,Female,Ogun,9848.06
FB105660,42.0,Male,Anambra,77634.79
FB105135,33.0,Male,Oyo,23636.56
FB102185,18.0,Female,Kaduna,19917.5
FB104102,,,,
FB102567,18.0,Male,Edo,38378.41
FB103423,39.0,Male,Lagos,61320.19
FB102037,32.0,Male,Cross River,41128.41
FB105168,27.0,Male,Lagos,216616.14
FB100772,30.0,Female,Imo,60818.64
FB101284,49.0,Female,Anambra,28054.87
FB105593,51.0,Female,Abuja FCT,66390.52
FB103562,55.0,Female,Kwara,4326.45
FB105761,22.0,Female,Rivers,13263.94
FB102587,45.0,Female,Rivers,263437.94
FB105561,46.0,Male,Enugu,51312.73
FB101414,50.0,Female,Kaduna,24266.26
FB101234,46.0,Male,Oyo,28846.81
FB103931,19.0,Male,Imo,17906.98
FB100435,35.0,Female,Edo,15091.29
FB101674,46.0,Male,Lagos,31235.33
FB103299,18.0,Female,Rivers,246479.88
FB100365,40.0,Male,Ogun,12379.41
FB105527,48.0,Male,Enugu,16002.87
FB100231,28.0,Female,Ogun,45953.16
FB105174,48.0,Female,Kaduna,28654.7
FB100147,42.0,Female,Lagos,16946.21
FB105342,18.0,Female,Plateau,14253.85
FB103088,35.0,Female,Plateau,9593.33
FB104794,18.0,Male,Plateau,87408.82
FB103554,18.0,Female,Kaduna,53591.6
FB100407,51.0,Male,Kano,7086.05
FB105619,40.0,Female,Kaduna,41845.29
FB103692,34.0,Female,Oyo,51304.95
FB103456,29.0,Female,Enugu,130576.39
FB102090,41.0,Female,Abuja FCT,20740.95
FB100086,36.0,Male,Kano,52852.86
FB103576,26.0,Male,Kwara,75094.75
FB103271,18.0,Male,Kaduna,29874.45
FB100844,41.0,Male,Kaduna,27315.36
FB101031,43.0,Male,Cross River,32417.58
FB104857,43.0,Male,Oyo,33766.26
FB104674,45.0,Male,Kaduna,25208.81
FB105562,51.0,Female,Kaduna,97686.39
FB102987,43.0,Female,Kwara,17989.72
FB104409,44.0,Male,Rivers,48738.42
FB102628,32.0,Male,Enugu,16113.82
FB103864,42.0,Female,Delta,43614.39
FB103887,48.0,Female,Oyo,70454.39
FB100855,52.0,Male,Rivers,31811.42
FB103003,33.0,Female,Oyo,6347.47
FB100078,62.0,Male,Anambra,61158.02
FB102992,58.0,Female,Imo,19417.64
FB102247,49.0,Female,Enugu,229834.51
FB105965,31.0,Male,Lagos,398324.7
FB105555,26.0,Male,Kano,105107.39
FB105703,27.0,Male,Imo,193436.41
FB100758,57.0,Female,Anambra,72685.18
FB104166,39.0,Male,Kano,79517.3
FB103355,51.0,Male,Enugu,174841.68
FB100788,18.0,Female,Anambra,130772.35
FB102279,31.0,Male,Plateau,74678.25
FB103781,50.0,Male,Delta,94851.35
FB104306,40.0,Male,Kwara,30227.39
FB105049,32.0,Male,Plateau,19120.53
FB104840,,,,
FB103631,43.0,Male,Kano,161979.87
FB105931,46.0,Male,Lagos,219879.28
FB103867,39.0,Female,Cross River,5773.67
FB102176,34.0,Female,Delta,5766.48
FB100424,29.0,Female,Delta,20249.86
FB100392,45.0,Male,Kano,119235.86
FB104535,49.0,Female,Kwara,20482.09
FB105747,54.0,Female,Ogun,34089.57
FB102239,19.0,Female,Plateau,115760.73
FB100104,44.0,Male,Edo,2515556.58
FB102672,33.0,Male,Anambra,229198.94
FB105565,18.0,Female,Oyo,56063.1
FB103749,18.0,Female,Rivers,29804.61
FB102068,37.0,Male,Anambra,52667.47
FB104091,37.0,Male,Ogun,42360.87
FB103493,19.0,Male,Kwara,362291.24
FB101948,56.0,Female,Delta,79348.44
FB101459,39.0,Female,Anambra,151064.01
FB101768,46.0,Male,Kwara,14858.95
FB103298,31.0,Male,Edo,18608.87
FB104085,30.0,Female,Edo,145836.52
FB103945,40.0,Male,Abuja FCT,116534.8
FB105824,40.0,Female,Rivers,107424.46
FB101587,24.0,Male,Anambra,15872.15
FB104704,32.0,Male,Plateau,161358.82
FB101731,40.0,Male,Kwara,111958.52
FB105795,45.0,Male,Delta,10118.02
FB105880,38.0,Female,Rivers,89303.08
FB100182,46.0,Male,Abuja FCT,23357.13
FB101791,62.0,Female,Oyo,9459.88
FB102355,30.0,Female,Plateau,69687.99
FB101940,41.0,Male,Plateau,44050.41
FB100702,50.0,Male,Enugu,15796.21
FB102442,46.0,Female,Lagos,21555.88
FB105733,33.0,Male,Kano,41137.19
FB100496,34.0,Male,Plateau,17151.1
FB104728,48.0,Female,Plateau,38469.08
FB100464,58.0,Female,Delta,33781.71
FB103912,50.0,Female,Lagos,130895.48
FB105985,41.0,Male,Anambra,7368.59
FB100172,31.0,Male,Kwara,46875.71
FB102020,40.0,Male,Enugu,84327.74
FB105833,48.0,Female,Kano,20078.42
FB103764,18.0,Female,Ogun,3810.74
FB105417,59.0,Male,Oyo,28038.07
FB102540,25.0,Female,Enugu,42172.22
FB101546,36.0,Male,Plateau,57616.89
FB102009,31.0,Female,Imo,32961.64
FB102260,31.0,Female,Abuja FCT,118393.17
FB103084,35.0,Female,Lagos,58820.99
FB102112,20.0,Male,Lagos,64337.14
FB100900,62.0,Male,Rivers,33971.36
FB101446,47.0,Female,Abuja FCT,46024.82
FB101911,37.0,Male,Edo,44389.18
FB103542,33.0,Male,Edo,3586.6
FB102697,19.0,Female,Enugu,87857.39
FB104755,18.0,Male,Plateau,11827.92
FB103662,44.0,Male,Abuja FCT,79090.73
FB100741,60.0,Male,Enugu,23397.87
FB102293,51.0,Male,Anambra,99788.31
FB102452,46.0,Female,Plateau,100817.81
FB103813,52.0,Male,Rivers,62392.03
FB104969,21.0,Female,Oyo,4436.96
FB101206,23.0,Male,Abuja FCT,13236.68
FB100509,33.0,Male,Kaduna,57906.36
FB103716,43.0,Male,Cross River,13137.25
FB105044,48.0,Male,Rivers,190377.07
FB104350,58.0,Female,Delta,19024.6
FB104084,28.0,Male,Abuja FCT,32049.88
FB105775,54.0,Female,Anambra,32883.72
FB101549,36.0,Male,Anambra,68723.26
FB103029,72.0,Male,Plateau,70116.19
FB104585,23.0,Female,Rivers,38140.29
FB102202,36.0,Male,Enugu,92186.62
FB102566,43.0,Female,Delta,59810.95
FB103901,27.0,Female,Plateau,44849.98
FB102044,52.0,Male,Kaduna,23715.92
FB100767,31.0,Male,Delta,6284.41
FB105934,42.0,Female,Kaduna,59724.75
FB103774,47.0,Male,Ogun,230434.54
FB103699,42.0,Female,Edo,163093.53
FB101508,18.0,Male,Abuja FCT,1611.03
FB103134,50.0,Female,Kwara,62528.34
FB103761,40.0,Male,Anambra,59655.92
FB105920,45.0,Female,Oyo,12418.14
FB100421,23.0,Male,Plateau,55306.78
FB100123,31.0,Female,Abuja FCT,17700.32
FB105574,21.0,Male,Abuja FCT,98913.18
FB103825,52.0,Male,Plateau,23790.98
FB103292,58.0,Male,Oyo,40696.28
FB100819,64.0,Male,Delta,11222.92
FB101403,36.0,Female,Enugu,14525.17
FB101382,41.0,Female,Plateau,89534.42
FB102148,24.0,Female,Ogun,41726.62
FB105948,33.0,Female,Delta,49373.25
FB101575,48.0,Male,Imo,24194.29
FB101638,53.0,Female,Imo,42096.76
FB101795,51.0,Female,Edo,70582.18
FB103331,49.0,Female,Lagos,1847.71
FB105854,52.0,Female,Rivers,32582.5
FB105415,56.0,Male,Plateau,49663.4
FB100399,38.0,Female,Oyo,37523.84
FB103151,50.0,Male,Oyo,125549.44
FB102310,32.0,Male,Imo,242522.36
FB100882,34.0,Male,Abuja FCT,14363.26
FB103565,37.0,Female,Kano,29643.36
FB102411,27.0,Male,Enugu,35756.64
FB101179,18.0,Female,Kano,56926.61
FB101352,41.0,Female,Kwara,114645.19
FB103997,28.0,Female,Kaduna,412850.67
FB105868,33.0,Female,Delta,311214.92
FB102130,50.0,Female,Enugu,26490.1
FB100982,45.0,Male,Cross River,40076.23
FB100456,41.0,Male,Enugu,205910.85
FB101486,20.0,Male,Kaduna,323192.56
FB101079,54.0,Female,Oyo,67067.86
FB101950,30.0,Male,Oyo,31474.52
FB105230,21.0,Male,Kano,12226.78
FB100689,30.0,Female,Imo,270657.83
FB104803,18.0,Male,Ogun,58553.14
FB102429,39.0,Male,Kaduna,31080.06
FB100641,47.0,Male,Oyo,104023.55
FB102392,73.0,Female,Rivers,25947.44
FB102825,35.0,Male,Cross River,39786.63
FB101953,55.0,Male,Abuja FCT,7727.21
FB103538,48.0,Female,Kaduna,350049.38
FB104327,48.0,Male,Imo,9980.39
FB103058,48.0,Female,Edo,14462.6
FB104031,18.0,Female,Edo,108582.24
FB104552,25.0,Male,Imo,24896.67
FB102710,38.0,Male,Imo,9804.06
FB101083,27.0,Male,Kano,9105.78
FB104509,35.0,Female,Cross River,75543.63
FB105797,38.0,Male,Ogun,94290.33
FB104877,32.0,Female,Abuja FCT,114850.2
