customer_id,gender,recency_days,frequency,monetary_total,monetary_avg,share_ATM Withdrawal,share_Airtime/Data,share_Bill Payment,share_Loan Repayment,share_Other/Unclassified,share_POS Purchase,share_Salary Credit,share_Savings Deposit,share_Transfer,age_band,balance_band,geo_zone
ANON_5ef821c9b5dc0cfb,Female,219,5,21815.71,4363.142,0.0,0.2845110243948054,0.0,0.0,0.0,0.0,0.6517835083066286,0.0,0.063705467298566,35-44,Under 50K,South West
ANON_7d1ec114ac19d1a9,Male,122,5,36823.51,7364.702,0.0,0.4347363953083234,0.0560533202836991,0.0904533543923433,0.0,0.418756930015634,0.0,0.0,0.0,45-59,500K-2M,South East
ANON_bbee3884cfc3a0ef,Female,104,7,150428.37,21489.76714285714,0.0632054312627332,0.1449422073775046,0.1489205792763692,0.0,0.0,0.0,0.6429317820833929,0.0,0.0,18-24,50K-500K,South South
ANON_e3d82465403d22e7,Female,123,5,73846.01000000001,14769.202,0.0,0.4724610036479967,0.0277393457006004,0.1129099595225253,0.0,0.1588924032591605,0.0,0.0,0.2279972878697169,18-24,Under 50K,South South
ANON_1d32dd4142db4552,Female,71,7,68928.45,9846.921428571428,0.0991113248593287,0.0413283629618829,0.068731561496015,0.0941315233405074,0.0,0.6229146310413188,0.0575733242224364,0.0,0.0162092720785103,25-34,50K-500K,South West
ANON_a1e67ee84ce3d194,Female,187,5,19023.85,3804.77,0.2090044864735582,0.0,0.0,0.0,0.2443364513492274,0.0,0.2296254438507452,0.0,0.3170336183264691,18-24,Under 50K,South East
ANON_ec3cffcd14710a77,Male,105,7,56170.98,8024.425714285714,0.0,0.0,0.0751298980363169,0.5136323062193325,0.0185829052653167,0.0600112371192384,0.0,0.0,0.3326436533597954,25-34,50K-500K,South West
ANON_1b1ccaaaea2560e7,Female,148,5,15045.22,3009.044,0.0,0.5826382066862432,0.0,0.1046292443713019,0.0,0.0,0.2800091989349441,0.0327233500075106,0.0,60+,50K-500K,South East
ANON_4960267095e6b09d,Male,114,7,51768.01,7395.43,0.4811581515302596,0.1171319894274475,0.0931082728503568,0.057114422594185,0.0,0.0,0.0,0.0,0.2514871635977508,25-34,Under 50K,South East
ANON_3fad84cc3d9f7574,Female,35,8,46774.5,5846.8125,0.0752683620348694,0.0,0.1746742348929438,0.3736715518070743,0.0,0.0,0.0682130220526141,0.0771773081486707,0.2309955210638275,25-34,Under 50K,North Central
ANON_57a503c2d28d6990,Male,2,6,72745.41,12124.235,0.1047785695344902,0.4904688831913931,0.0,0.3852871267066884,0.0,0.0,0.0194654205674282,0.0,0.0,25-34,Under 50K,South West
ANON_44e7bb7e75957bd8,Female,237,5,27620.99,5524.197999999999,0.0,0.0817410961735984,0.0,0.0,0.0,0.5157490734401627,0.4025098303862388,0.0,0.0,60+,Under 50K,South South
ANON_28f1808c69274e52,Female,433,4,13753.87,3438.4675,0.0,0.6441743305702322,0.0,0.1422196080085096,0.0,0.2136060614212581,0.0,0.0,0.0,45-59,Under 50K,South East
ANON_963ec045f79eeaa4,Male,45,4,24634.51,6158.6275000000005,0.0881328672662861,0.0,0.0,0.0,0.0,0.4090866836807388,0.0,0.3343756380784517,0.1684048109745231,45-59,50K-500K,North Central
ANON_82d71a2146922ad9,Female,57,6,156480.66,26080.11,0.0,0.0,0.009075626342578,0.0690278274644291,0.0,0.0,0.7403004307369357,0.0,0.1815961154560569,25-34,Under 50K,South South
ANON_bee9ee606477154d,Female,179,5,26204.01,5240.802000000001,0.6414609824984802,0.0,0.0,0.2174068014780944,0.0,0.0,0.0,0.1411322160234254,0.0,35-44,50K-500K,North Central
ANON_b3e602c09118ee79,Female,541,2,9688.01,4844.005,0.0,0.0,0.8794148643529477,0.0,0.0,0.0,0.1205851356470523,0.0,0.0,35-44,50K-500K,South South
ANON_0787a90b9bedf4c0,Male,226,2,14337.38,7168.6900000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.656415607314586,0.3435843926854139,0.0,25-34,Under 50K,South East
ANON_13f9630ad7439302,Female,313,2,68274.62,34137.31,0.0,0.0,0.2390857686209019,0.0,0.0,0.0,0.7609142313790981,0.0,0.0,35-44,Under 50K,North West
ANON_793a343a06def7c2,Female,79,12,286012.73,23834.394166666665,0.0285122274102974,0.0658664388819336,0.5246948973215283,0.1071396017932488,0.0,0.2113758712767785,0.0033086289550818,0.0591023343611314,0.0,18-24,50K-500K,North Central
ANON_0a7e352a5cee7d38,Female,7,3,12198.5,4066.1666666666665,0.2962175677337377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7037824322662622,18-24,50K-500K,South East
ANON_b3403d25c895791f,Male,111,5,150038.30000000002,30007.660000000003,0.0082962150330948,0.0133987788451348,0.0,0.9136115911737204,0.0,0.0108201039334623,0.0,0.0,0.0538733110145876,35-44,Under 50K,South West
ANON_41553ffdfdfa78ed,Male,499,6,40978.6,6829.766666666666,0.2047583372784819,0.0,0.0,0.0,0.0,0.0,0.0367042797948197,0.0519903071359197,0.7065470757907787,25-34,50K-500K,South East
ANON_1cfd280de91e59dc,Male,103,6,66282.9,11047.15,0.0,0.0,0.0233737509976177,0.0,0.0,0.8811848908240286,0.0830108519693616,0.0,0.012430506208992,45-59,Under 50K,South South
ANON_5f5887e66e81ccc1,Male,49,3,24248.35,8082.783333333333,0.0,0.0433914060131926,0.0,0.7851358958444595,0.0,0.0,0.0,0.0,0.1714726981423478,60+,Under 50K,South South
ANON_668dc03ece60f002,Female,53,8,550014.7441500111,68751.84301875139,0.0,0.0,0.8562971432299588,0.1015711498540541,0.0,0.0,0.0216546194928032,0.0,0.020477087423184,25-34,Under 50K,North Central
ANON_dd8e3921250f0ba3,Female,26,8,73523.66,9190.4575,0.1365601222790051,0.0071470870737392,0.1293544146197292,0.1716767092389035,0.0,0.4498773592065465,0.0,0.1053843075820762,0.0,25-34,Under 50K,South West
ANON_03d142e5b7cb2b25,Female,73,7,25781.21,3683.03,0.0,0.1204885263337136,0.2447200887778347,0.0819053876835105,0.0,0.0,0.0,0.366677126480875,0.1862088707240661,25-34,Under 50K,South South
ANON_ed8656938987bbec,Female,375,4,42095.19,10523.7975,0.0608178749163502,0.5639608705887774,0.0,0.0,0.0326721414014285,0.3425491130934436,0.0,0.0,0.0,45-59,Under 50K,South East
ANON_a691cd6f3f555592,Female,183,7,84317.29999999999,12045.32857142857,0.3777170284152837,0.0,0.5175260593021836,0.0087283392613378,0.0,0.0,0.0,0.0342106542785407,0.0618179187426542,25-34,Under 50K,South East
ANON_b4d6c2a68e020488,Male,26,10,110062.945,11006.2945,0.1740626693207236,0.6315755497910763,0.0361657595115231,0.0378506135738962,0.0,0.0177042327915176,0.1026411750112628,0.0,0.0,45-59,Under 50K,South West
ANON_dcee87acba0bcbdf,Male,157,6,97270.21,16211.701666666668,0.0,0.0,0.7288167672301725,0.0943741151581763,0.0,0.0,0.0272174800486191,0.1107469594236508,0.038844678139381,25-34,Under 50K,South East
ANON_e1954ef3060de50a,Male,400,5,24638.08,4927.616,0.0,0.0,0.2435270930202353,0.2367708847442658,0.0,0.2565824934410474,0.2631195287944515,0.0,0.0,35-44,Under 50K,South East
ANON_e975bb72752862d1,Female,71,10,85447.12,8544.712,0.0,0.0451354007016269,0.0023468315842593,0.0553090613235413,0.0,0.3549498215972639,0.0899699135558928,0.0384764284624221,0.4138125427749934,45-59,50K-500K,South South
ANON_e757b0dbb82a8852,Male,86,5,34537.67,6907.534,0.0,0.0441549762911047,0.0,0.0,0.0,0.1167774201328578,0.0,0.7818830859174924,0.057184517658545,35-44,Under 50K,South East
ANON_7f99ffb9bd8254aa,Male,97,4,44485.02,11121.255,0.0,0.3824170473566158,0.5221240768240635,0.0735876931155701,0.0,0.0,0.0218711827037506,0.0,0.0,45-59,Under 50K,North Central
ANON_612ae78107910944,Male,118,5,50203.66,10040.732,0.0,0.1657305463386534,0.0,0.1708498942109002,0.0,0.0,0.6534631140438765,0.0,0.0099564454065699,35-44,Under 50K,South South
ANON_37882e0d429bb161,Male,253,6,98637.17,16439.528333333335,0.0970037968445363,0.0,0.0,0.1188536735188164,0.0,0.0,0.7841425296366471,0.0,0.0,35-44,Under 50K,South South
ANON_d533f50bd8fab873,Female,41,5,22583.370000000003,4516.674000000001,0.4437845193166477,0.3534189095781542,0.1199046023689112,0.0,0.0,0.0,0.0828919687362869,0.0,0.0,35-44,Under 50K,South East
ANON_54949e32f1a2a6fb,Female,39,4,66392.94,16598.235,0.0,0.0427048418099876,0.0,0.0,0.0,0.0,0.4615427483705345,0.0,0.4957524098194777,25-34,Under 50K,South South
ANON_a912ac449f09df58,Female,17,6,31419.67,5236.611666666667,0.2657153942100601,0.0,0.0406127753728794,0.1127637559528792,0.0,0.0,0.0,0.0,0.5809080744641811,45-59,Under 50K,North Central
ANON_b307641534e7cc11,Female,6,6,54565.16,9094.193333333336,0.0,0.0,0.068000167139618,0.0250084486144638,0.0,0.0,0.0571590003584705,0.7943194888459962,0.0555128950414513,35-44,Under 50K,South West
ANON_22f9f44f9d3b0be0,Male,392,1,1227.93,1227.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45-59,50K-500K,South West
ANON_762ae4b4e81b492e,Female,165,8,94930.72,11866.34,0.039495750163909,0.0813589110037298,0.0793297469986533,0.0,0.0675683277236283,0.0,0.0060980260130756,0.0215223270191145,0.7046269110778892,35-44,Under 50K,North Central
ANON_b20a51d7773294e7,Female,192,9,149719.09,16635.454444444444,0.106208900949104,0.0527002268047448,0.0036057526131103,0.8374851196330407,0.0,0.0,0.0,0.0,0.0,35-44,Under 50K,South East
ANON_e37c58601bfa822c,Female,45,7,31173.05,4453.292857142857,0.0,0.113272201468897,0.0999847624791286,0.1525911003254413,0.0,0.0334484434471442,0.0,0.0,0.6007034922793888,60+,Under 50K,North Central
ANON_3890d1a5efb0553a,Female,42,3,9586.96,3195.653333333333,0.0,0.1630496007076279,0.0,0.20758092241962,0.0,0.0,0.0,0.6293694768727522,0.0,35-44,Under 50K,North Central
ANON_0371d9f4e5582ae9,Female,172,5,32522.44,6504.487999999999,0.0,0.0447561745059718,0.0,0.0,0.0,0.0358404842933064,0.5481178533959936,0.371285487804728,0.0,45-59,50K-500K,South South
ANON_39170700f72b19c9,Female,48,4,30931.69,7732.9225,0.0,0.0,0.1213771378156188,0.2748456356571529,0.0,0.0,0.1781845738141045,0.4255926527131236,0.0,35-44,Under 50K,South West
ANON_c3239f442c87492d,Female,29,9,94860.36,10540.04,0.0527501687743963,0.0,0.3349634135902499,0.0,0.0275882360134412,0.0288713852656683,0.5558267963562441,0.0,0.0,25-34,50K-500K,South East
ANON_4cfbe5f480ca7cce,Female,101,2,1849.04,924.52,0.5080798684722884,0.0,0.0,0.0,0.0,0.0,0.0,0.4919201315277117,0.0,18-24,Under 50K,South West
ANON_4bc72dafa4fee2e5,Female,38,10,80788.57,8078.857000000001,0.0,0.0109691259543274,0.4736900281809667,0.0491236569727623,0.0,0.0140457988054498,0.4050072924919948,0.0471640975944988,0.0,60+,50K-500K,North West
ANON_f9963b6595f70c68,Female,142,7,103422.46,14774.637142857142,0.2918249092121769,0.0,0.5144427042249817,0.0,0.0,0.0,0.1447712614842076,0.0264514110377958,0.0225097140408379,35-44,Under 50K,North Central
ANON_db3c143cf0c1d171,Female,5,7,36776.17,5253.738571428571,0.0274783915780245,0.0,0.0970726424203499,0.1886457997121505,0.0,0.132740576302535,0.4884915965963829,0.0151804823612681,0.0503905110292888,35-44,50K-500K,South South
ANON_11acf6cc0dd2b591,Male,19,6,85504.36,14250.726666666667,0.0066424682905058,0.0466025358239041,0.4086204492963868,0.5381345465892032,0.0,0.0,0.0,0.0,0.0,45-59,Under 50K,South East
ANON_9068ab05dc257478,Female,204,9,113823.85,12647.094444444445,0.0,0.0,0.0383385380129032,0.0,0.0085136814472538,0.0,0.0775851458196151,0.7839337713493263,0.0916288633709016,35-44,50K-500K,South South
ANON_87603384c35b835b,Female,460,5,49103.67,9820.734,0.0,0.0409417463093899,0.2085308491198315,0.5654143570124188,0.0,0.0994159906988622,0.0,0.0,0.0856970568594974,35-44,Under 50K,South South
ANON_2d929e3c69381292,Male,71,4,28970.58,7242.644999999999,0.2680978427080162,0.1700124747243583,0.0,0.0,0.0,0.0,0.0,0.3906576948062483,0.1712319877613772,18-24,50K-500K,North West
ANON_af5062528c838158,Male,39,7,57285.57,8183.652857142857,0.0557061752200423,0.0,0.0,0.1148315361093552,0.0,0.121269806689538,0.0172216144484553,0.6778440015522232,0.0131268659803856,25-34,Under 50K,North Central
ANON_e8f2ec19d82198ba,Male,240,9,58205.07,6467.23,0.0666768376019477,0.0448500448500448,0.2725319289195941,0.0,0.0,0.4862028342204554,0.0953286371788574,0.0344097172291004,0.0,25-34,Under 50K,South West
ANON_2ea4850c5e6dd964,Female,348,2,35038.96,17519.48,0.0,0.0,0.109786934315402,0.0,0.0,0.0,0.0,0.0,0.8902130656845979,35-44,Under 50K,South South
ANON_67dd3f0c0f2ce5c6,Female,115,6,54388.73,9064.788333333334,0.1252726437995518,0.0,0.0,0.4955006303695637,0.0,0.3792267258308844,0.0,0.0,0.0,45-59,Under 50K,North West
ANON_7682302dda4346d4,Male,106,6,115658.33,19276.38833333333,0.003418084974943,0.0,0.0,0.0,0.4366322771563449,0.0,0.1322155524811744,0.0,0.4277340853875375,45-59,50K-500K,South South
ANON_6fbf9dfe77ceb6b8,Female,248,7,67695.52,9670.788571428571,0.4115093583740844,0.0,0.0,0.0,0.0,0.0330429546888774,0.0670048771321942,0.4884428098048439,0.0,45-59,Under 50K,South East
ANON_3600d65f72b98b09,Male,98,3,55836.17,18612.056666666667,0.0,0.0,0.3156398442085121,0.0806095761940692,0.0,0.6037505795974187,0.0,0.0,0.0,35-44,Under 50K,South East
ANON_48454224381ba35c,Male,133,8,83474.7,10434.3375,0.0576045196927931,0.2120795881866002,0.0,0.0,0.0,0.0,0.2761521754495674,0.4279731463545242,0.026190570316515,25-34,Under 50K,South South
ANON_249282be253b92c7,Female,109,3,481398.8041500111,160466.2680500037,0.0,0.0,0.0103226056175484,0.0130121012889929,0.0,0.0,0.0,0.9766652930934588,0.0,25-34,50K-500K,South South
ANON_33f25c4957a458c0,Male,344,1,7562.88,7562.88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45-59,50K-500K,North West
ANON_72a84ad4d5241fef,Female,21,5,29355.67,5871.134,0.4347344141693922,0.0,0.1675015422914891,0.0,0.0,0.3977640435391186,0.0,0.0,0.0,18-24,Under 50K,South South
ANON_7c90700450c93866,Female,55,7,63038.91,9005.558571428572,0.1837956906298031,0.0,0.1780322661035858,0.459362479459115,0.0,0.1317157926747147,0.0,0.0,0.0470937711327813,45-59,50K-500K,South South
ANON_4bd6c856bbc040e6,Male,125,1,14023.74,14023.74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35-44,50K-500K,South South
ANON_dbf104a997e1a51e,Female,44,10,49411.39,4941.139,0.0,0.0944152755063154,0.3715904369417658,0.0580094994291802,0.0,0.0,0.0,0.0135395907704681,0.4624451973522704,25-34,Under 50K,South South
ANON_f3c402426a995092,Female,35,7,51415.38,7345.054285714285,0.0,0.0,0.0,0.1917980573128118,0.2202595799155816,0.4047936629078691,0.0,0.1100567573360344,0.0730919425277027,25-34,50K-500K,South West
ANON_d2541fc061f1a514,Female,198,8,54724.87,6840.608749999999,0.0,0.1514638591192633,0.4054217031488608,0.0,0.0,0.0798887233537512,0.2672896253568076,0.095936089021317,0.0,35-44,50K-500K,North Central
ANON_c4a7d91586eba2e2,Female,68,7,79799.62000000001,11399.945714285715,0.0987919491345948,0.0,0.0,0.4919569792437608,0.0,0.1855448685093989,0.06306057597768,0.0342234712395873,0.1264221558949779,35-44,Under 50K,South South
ANON_41950fc4d8de4861,Female,79,4,46186.850000000006,11546.7125,0.1869315616890955,0.0,0.5857299209623519,0.2273385173485527,0.0,0.0,0.0,0.0,0.0,35-44,Under 50K,South West
ANON_0f3b7032a79ce336,Male,84,1,27633.47,27633.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35-44,50K-500K,North West
ANON_a92d2eb44eb65704,Female,473,4,69287.77,17321.9425,0.0,0.0,0.6432519043404051,0.0803345236828952,0.0,0.0,0.2764135719766995,0.0,0.0,25-34,50K-500K,South South
ANON_18bb1f302db7eef5,Female,401,2,3300.16,1650.08,0.0,0.0,0.0,0.0,0.0,0.7576753854358577,0.2423246145641423,0.0,0.0,45-59,Under 50K,South East
ANON_89caf499b42485bb,Male,109,4,14265.34,3566.335,0.0,0.0,0.0,0.0,0.0,0.3073204003549862,0.436637332163131,0.0,0.2560422674818827,25-34,Under 50K,South South
ANON_d93ebc2879dcc17c,Female,55,7,52535.74,7505.105714285714,0.0,0.4091186304789844,0.4457394147298581,0.0760615535252763,0.0,0.0,0.0,0.069080401265881,0.0,35-44,50K-500K,North Central
ANON_85cc968ce23f4b50,Female,60,6,99047.31,16507.885,0.0,0.0,0.1895072162989585,0.0,0.0,0.0,0.5353030789023951,0.0,0.2751897047986462,25-34,50K-500K,South West
ANON_4e0af3fdaaabd0bd,Male,19,7,142659.62,20379.94571428572,0.0,0.2190634602839963,0.0,0.3150397428508502,0.0,0.0,0.0,0.4277091863836452,0.0381876104815083,35-44,50K-500K,South South
ANON_fe43ff35ebb8f27e,Female,215,9,135779.68,15086.63111111111,0.0261964824191661,0.3947651813585066,0.0,0.0247442769050567,0.0,0.0626618798924846,0.1071739158613424,0.2724708881328929,0.1119873754305504,45-59,Under 50K,South West
ANON_46f34df4e6f2106c,Male,410,4,43132.97,10783.242499999998,0.0,0.859953302543275,0.0157030689052944,0.0,0.0,0.1243436285514306,0.0,0.0,0.0,25-34,50K-500K,North West
ANON_7388a772409f6879,Male,96,6,49091.7,8181.95,0.0,0.0,0.0,0.164528015937521,0.5213256008653194,0.0,0.0471515551508707,0.0493217794454052,0.2176730486008836,45-59,Under 50K,South South
ANON_973f99ad8c496564,Male,78,5,24390.49,4878.098,0.0,0.0,0.0,0.4879340267456702,0.0,0.0,0.0,0.1853210001111088,0.326744973143221,45-59,50K-500K,South South
ANON_2a3017ef003ebff4,Female,64,7,39299.96,5614.28,0.3216598693739128,0.0,0.0,0.1865900117964496,0.0,0.0,0.4917501188296375,0.0,0.0,18-24,Under 50K,North Central
ANON_de947f2a2cc7d4e4,Male,45,10,54476.19,5447.619,0.041056836023224,0.2267293289049766,0.3469139453401568,0.3623865765942882,0.0,0.0145347903368425,0.0,0.0,0.0083785228005115,18-24,50K-500K,South East
ANON_76416d3e7bd57e8f,Female,85,5,43911.09,8782.217999999999,0.0,0.0,0.5738891929123144,0.0382420477378266,0.0,0.0,0.0,0.2173020528527076,0.1705667064971514,35-44,Under 50K,South East
ANON_88a482af41361fc7,Male,74,5,30870.73,6174.146,0.3421661878420109,0.0,0.3212635399292469,0.0,0.0,0.1537984362533701,0.1827718359753721,0.0,0.0,18-24,50K-500K,South West
ANON_3727663102485690,Female,10,6,10294.89,1715.8150000000005,0.0682095680478373,0.104441135359387,0.0,0.0,0.0,0.131137875198278,0.265834797652039,0.4303766237424586,0.0,35-44,Under 50K,South East
ANON_9c0d5b84d5bfe9e9,Female,36,9,512874.96415001113,56986.10712777902,0.0097565690465959,0.0012682623357878,0.0198537279293315,0.0315512963804311,0.0,0.9197921074814484,0.0,0.0125208685330207,0.0052571682933842,25-34,50K-500K,South South
ANON_23b48d7afd2f8e12,Male,18,5,69817.84999999999,13963.569999999998,0.6855378674651252,0.2955865870977121,0.0188755454371625,0.0,0.0,0.0,0.0,0.0,0.0,25-34,Under 50K,North Central
ANON_05e05061fbeb62db,Female,172,2,18557.51,9278.755,0.3118834369481681,0.0,0.0,0.0,0.0,0.6881165630518319,0.0,0.0,0.0,35-44,50K-500K,North Central
ANON_de57df39d08dce3e,Female,211,7,141024.68,20146.382857142857,0.0583736832446632,0.0,0.7543141384898019,0.1485371213038739,0.0,0.0387750569616609,0.0,0.0,0.0,18-24,50K-500K,South East
ANON_033f925fa667c066,Female,27,6,88008.91,14668.151666666668,0.0,0.0,0.0,0.1684468083970134,0.2541760828534293,0.0782509407286148,0.3889707303499157,0.0495254400946449,0.0606299975763817,45-59,Under 50K,North West
ANON_70cd17d57e683860,Male,260,4,11499.12,2874.78,0.394670200850152,0.0,0.0,0.2018041380557816,0.0,0.0,0.0,0.0420953951258878,0.3614302659681784,25-34,Under 50K,North Central
ANON_717cad109937b757,Female,24,11,155351.91,14122.90090909091,0.4409509995725189,0.0,0.0310265255187399,0.0,0.0,0.018425135551922,0.2863122184979895,0.029141901119851,0.1941432197389784,35-44,Under 50K,South East
ANON_eb5ccc1500f33f2d,Female,364,3,23456.74,7818.913333333334,0.3553874067751955,0.5669807483904413,0.0,0.0,0.0,0.0,0.0,0.0,0.0776318448343631,45-59,Under 50K,North Central
ANON_f81f227aef88c043,Female,156,12,218080.79,18173.399166666662,0.0031733652468885,0.0,0.5998979093940371,0.0425067700827752,0.0,0.0482215329465745,0.1462231038322999,0.1467049436128693,0.0132723748845553,35-44,Under 50K,South West
ANON_771bc461cc2c4ecc,Unspecified,87,3,81186.14,27062.046666666665,0.0,0.0,0.9807246655648366,0.0,0.0,0.0,0.0116211954405025,0.0076541389946609,0.0,35-44,Under 50K,Other
ANON_2439bd3aa3a743f4,Male,182,4,484292.3741500111,121073.09353750278,0.9708298731220076,0.0233416436090701,0.0,0.0037984079415427,0.0020300753273795,0.0,0.0,0.0,0.0,25-34,Under 50K,South West
ANON_f328dfa1aab41bba,Female,204,1,1242.97,1242.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60+,Under 50K,South East
ANON_c0a724e6ed9bf50b,Female,35,5,39382.61,7876.522,0.1270586180042409,0.0,0.0,0.0,0.0,0.0,0.0,0.5977224465316038,0.2752189354641554,25-34,50K-500K,North West
ANON_101caf785012e6ad,Male,557,2,13031.91,6515.955,0.0,0.0,0.0,0.4701912459493658,0.0,0.5298087540506342,0.0,0.0,0.0,35-44,50K-500K,North Central
ANON_e2f22d08177a8eda,Female,80,4,19370.66,4842.665,0.4407490503679276,0.0,0.0720579474318376,0.0,0.0,0.0,0.3507505681272605,0.0,0.1364424340729743,45-59,Under 50K,South South
ANON_45ecffcccdb358e2,Female,151,2,5669.76,2834.88,0.0,0.0,0.0,0.0,0.0,0.1525725956654249,0.0,0.847427404334575,0.0,35-44,Under 50K,South East
ANON_5b0c70ad2fdcb52f,Female,186,7,58606.78999999999,8372.39857142857,0.007780327160044,0.0,0.0,0.8150878080850358,0.0,0.0836717042513333,0.0,0.0,0.0934601605035866,45-59,Under 50K,South South
ANON_2ff4eeacf960cc25,Male,132,5,54441.3,10888.26,0.0,0.1276203911368758,0.0,0.0141620424200009,0.0,0.0,0.0,0.8582175664431232,0.0,35-44,Under 50K,South South
ANON_da72bcd0f84cdecf,Female,225,8,60342.94,7542.8675,0.4492151028769894,0.0,0.3205798391659405,0.0,0.0201516532008549,0.210053404756215,0.0,0.0,0.0,25-34,50K-500K,South East
ANON_28a9d530a59f21fb,Female,5,3,28076.4,9358.8,0.0,0.0,0.0,0.4345393284039264,0.0,0.5654606715960736,0.0,0.0,0.0,18-24,50K-500K,North Central
ANON_ba743e2a0c865083,Female,227,5,11883.54,2376.708,0.234818917595262,0.0,0.3266846411086259,0.0,0.0,0.1225055833531085,0.3159908579430035,0.0,0.0,45-59,Under 50K,North West
ANON_1745f4df29430d2e,Female,77,6,108062.69,18010.448333333334,0.499163587358412,0.0614621013043447,0.2921090526249161,0.1277149402814236,0.0,0.0195503184309033,0.0,0.0,0.0,35-44,Under 50K,North West
ANON_975038e37895a687,Male,37,7,172426.19,24632.312857142857,0.0,0.0,0.0226891866021049,0.1603031418834922,0.0,0.7799269936892997,0.0166080338491501,0.0,0.0204726439759528,35-44,Under 50K,North Central
ANON_8084c52a13e5a6b5,Female,8,8,273175.57,34146.94625,0.0,0.0431843887065011,0.1576565942554819,0.0357239485214581,0.0,0.0084023985014472,0.0,0.7550326700151115,0.0,45-59,Under 50K,South South
ANON_5a3d57f1ab1476e6,Male,201,3,47457.83,15819.276666666668,0.5428385579365934,0.0,0.0,0.3680153517343714,0.0,0.0,0.0891460903290352,0.0,0.0,35-44,50K-500K,North West
ANON_ba6ff915a04a72c2,Male,295,7,26952.72,3850.388571428572,0.2383833616792665,0.0,0.0640076400452347,0.0,0.2054994820559854,0.0116006844578209,0.0,0.0,0.4805088317616923,45-59,Under 50K,South South
ANON_fbb8917740a5cbe1,Female,548,3,7196.56,2398.853333333333,0.0,0.9545213268561646,0.0,0.0,0.0,0.0,0.0,0.0,0.0454786731438353,45-59,Under 50K,North Central
ANON_4601f6f01e5ca50c,Male,143,8,186678.17,23334.77125,0.042522915239634,0.0024308680548989,0.0470059246884625,0.2031460882651678,0.0,0.6640640949072941,0.0,0.0408301088445424,0.0,35-44,50K-500K,North West
ANON_e861f0dac7c66ac9,Male,17,6,58969.490000000005,9828.248333333337,0.0792504734227818,0.0,0.0,0.0,0.040972204439957,0.0,0.2456120953394713,0.0,0.6341652267977899,35-44,50K-500K,South South
ANON_db8f12904b0f8b3d,Male,71,13,138454.7,10650.36153846154,0.018843997350758,0.013859623400289,0.0026032341263965,0.0371773583706439,0.002686438235755,0.148549236681745,0.028422148182763,0.6380000101116104,0.1098579535400387,45-59,50K-500K,South South
ANON_bd9626e3ba37a303,Male,69,5,55505.765,11101.153,0.0,0.0912507916970426,0.0,0.3064463664269828,0.0,0.0,0.2777628594074868,0.0,0.3245399824684877,25-34,50K-500K,South South
ANON_90cf4583bc5e66f0,Male,302,6,84495.06,14082.51,0.0217171276048564,0.0,0.4053496145218431,0.0,0.0,0.225764914540566,0.3471683433327345,0.0,0.0,35-44,Under 50K,North West
ANON_c80c9b4f26530d8a,Female,393,4,16155.64,4038.91,0.0,0.0,0.7795345773983574,0.1498492167441215,0.0,0.0561475744693494,0.0,0.0144686313881715,0.0,45-59,Under 50K,South South
ANON_6cb03c46db01aae6,Male,72,7,41836.57,5976.652857142857,0.1069475819838958,0.0,0.1042759958572129,0.0,0.0,0.0704900043191877,0.0,0.6845441679372853,0.0337422499024179,25-34,50K-500K,South East
ANON_2677df48cd4e3095,Female,57,5,38066.94,7613.388000000001,0.0990313379536154,0.0,0.752730584596503,0.0,0.0,0.0,0.0450443350581896,0.0214264661146916,0.0817672762770004,18-24,Under 50K,North West
ANON_2915f2ce2e4a50ed,Female,76,3,8352.16,2784.0533333333333,0.0,0.2149036895844907,0.0,0.0,0.0,0.0,0.0,0.7850963104155093,0.0,18-24,Under 50K,South South
ANON_b4cf6c3c8c9e964c,Male,71,5,69732.98,13946.596,0.0560493757759957,0.0,0.0,0.0,0.0,0.1742225844930189,0.7173456519425958,0.0230913693922158,0.0292910183961735,35-44,Under 50K,South West
ANON_1b4556412d4d73e3,Male,394,1,3427.14,3427.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60+,50K-500K,South South
ANON_a45c66ccb821ad10,Female,234,6,29864.98,4977.496666666667,0.2222636680151803,0.0,0.0,0.2472601689336473,0.0,0.0,0.0,0.5304761630511723,0.0,25-34,50K-500K,South East
ANON_536aae1f4e8616bb,Female,201,5,23173.300000000003,4634.660000000001,0.4277310525475439,0.2459248359102933,0.0440739989556946,0.0,0.0,0.0,0.0,0.282270112586468,0.0,45-59,50K-500K,South East
ANON_dfaf656c816a5c2b,Male,19,8,48258.08,6032.259999999999,0.0870637621720549,0.0,0.0,0.0373199679722027,0.0,0.0,0.0363756701468438,0.0157316660754012,0.8235089336334972,25-34,Under 50K,South West
