customer_id,age,gender,location,account_balance
FB101278,18,Female,Anambra,36450.59
FB104288,37,Unspecified,Unknown,36236.485
FB101621,18,Female,Imo,116378.3
FB102561,34,Male,Ogun,33637.72
FB104247,25,Female,Kaduna,82080.18
FB104110,18,Female,Anambra,105203.55
FB100067,26,Female,Edo,199771.17
FB104681,37,Female,Kwara,42330.01
FB103098,19,Female,Anambra,21499.63
FB102269,35,Female,Rivers,84361.57
FB104889,48,Male,Cross River,54466.84
FB104790,57,Male,Lagos,7706.83
FB100820,38,Male,Ogun,171689.45
FB101226,37,Female,Abuja FCT,16525.57
FB101677,30,Male,Enugu,30266.76
FB105083,57,Female,Plateau,41288.03
FB102867,30,Male,Delta,26655.8
FB104684,50,Female,Imo,54512.76
FB102367,41,Male,Lagos,104153.76
FB103125,30,Male,Kaduna,24499.04
FB104568,35,Male,Rivers,115306.78
FB102512,67,Male,Abuja FCT,9339.77
FB105310,32,Female,Enugu,59440.07
FB102723,20,Male,Cross River,253973.76
FB105422,33,Male,Abuja FCT,28915.18
FB105176,36,Male,Kwara,14094.19
FB105689,45,Male,Plateau,38652.91
FB101143,48,Female,Plateau,27537.59
FB100397,23,Female,Delta,115666.71
FB105612,49,Female,Oyo,1730.11
FB100786,41,Male,Oyo,8166.21
FB105879,43,Male,Delta,47415.06
FB104309,47,Female,Delta,207511.87
FB101398,45,Female,Edo,5092.62
FB101659,52,Male,Edo,466048.41
FB103429,29,Female,Abuja FCT,97573.66
FB102220,20,Male,Cross River,46419.2
FB100979,51,Male,Imo,46423.58
FB102331,30,Female,Kano,21623.86
FB101298,30,Female,Oyo,45817.07
FB105939,41,Male,Kaduna,18288.79
FB104607,37,Female,Unknown,136280.96
FB104523,54,Male,Kwara,33964.31
FB100082,50,Female,Cross River,57185.69
FB103187,35,Male,Rivers,121580.68
FB105407,32,Male,Oyo,25009.3
FB104753,36,Female,Enugu,80812.62
FB104046,36,Female,Delta,21193.98
FB104786,31,Male,Kwara,1772.54
FB105210,51,Female,Abuja FCT,56234.21
FB102903,18,Male,Lagos,24413.46
FB100423,41,Male,Edo,540813.71
FB105355,53,Male,Oyo,372358.83
FB101904,46,Female,Edo,88599.24
FB105519,40,Female,Ogun,16043.75
FB101530,42,Male,Delta,25181.21
FB104310,27,Female,Kano,77815.56
FB101565,36,Female,Oyo,34845.26
FB104727,48,Male,Cross River,16227.63
FB102749,18,Male,Abuja FCT,210958.78
FB100839,50,Male,Ogun,22588.98
FB100500,56,Female,Plateau,100418.03
FB104993,33,Female,Imo,5148.29
FB100141,58,Female,Kaduna,9305.89
FB105021,34,Female,Enugu,41640.28
FB102605,39,Male,Abuja FCT,11088.19
FB103608,30,Female,Kano,200931.31
FB101377,37,Male,Kano,22096.5
FB104726,29,Male,Oyo,46766.24
FB105970,50,Female,Oyo,86659.29
FB102266,44,Male,Kano,13817.33
FB105255,25,Female,Abuja FCT,36324.45
FB101138,46,Male,Enugu,10263.27
FB102257,35,Male,Enugu,13305.17
FB103708,48,Male,Ogun,13322.65
FB101787,21,Female,Cross River,49794.08
FB103740,35,Male,Ogun,50264.93
FB100550,50,Female,Ogun,1501.35
FB100459,32,Male,Kwara,44958.67
FB102019,37,Male,Rivers,17021.39
FB100948,34,Female,Kaduna,210767.71
FB103949,20,Female,Abuja FCT,21284.9
FB103210,23,Male,Kano,14705.89
FB100532,33,Female,Delta,10597.39
FB103956,35,Male,Delta,65934.91
FB101829,40,Male,Rivers,414067.44
FB104168,25,Female,Delta,8199.66
FB105369,32,Female,Oyo,7329.18
FB104914,44,Male,Delta,17704.05
FB103625,42,Female,Imo,16143.42
FB101602,25,Male,Kaduna,17245.48
FB102238,32,Male,Kwara,83468.21
FB100639,40,Male,Kaduna,25847.57
FB105878,39,Male,Delta,243083.99
FB100967,72,Male,Kano,6951.64
FB105138,39,Male,Oyo,55865.72
FB103821,37,Unspecified,Unknown,36236.485
FB101683,31,Female,Lagos,44157.81
FB102248,27,Male,Kano,118721.18
FB105438,46,Male,Edo,107163.36
FB104988,59,Male,Anambra,13480.33
FB100155,35,Male,Kwara,121619.74
FB102295,30,Male,Kano,45065.17
FB103626,51,Male,Delta,105186.24
FB104118,49,Male,Edo,12261.86
FB101089,37,Female,Edo,36588.15
FB103859,34,Male,Abuja FCT,9327.54
FB102319,18,Female,Anambra,1610.73
FB102940,18,Male,Plateau,167997.02
FB105143,36,Female,Rivers,36685.97
FB100288,41,Female,Plateau,84791.6
FB100930,36,Male,Ogun,88600.17
FB102909,21,Male,Plateau,27125.75
FB103689,45,Female,Edo,56204.46
FB105715,34,Female,Imo,53233.38
FB102884,40,Male,Oyo,6089.24
FB104989,24,Female,Delta,5239.83
FB103312,29,Male,Kwara,3810.57
FB105524,35,Male,Enugu,395660.64
FB103000,23,Male,Anambra,18141.84
FB104511,24,Female,Enugu,95718.3
FB103509,54,Male,Lagos,38588.87
FB100832,54,Female,Cross River,35413.38
FB100942,37,Female,Oyo,49423.3
FB102354,50,Male,Edo,34800.35
FB104856,21,Male,Kaduna,25232.12
FB105247,28,Female,Plateau,27264.23
FB105674,55,Female,Plateau,47917.56
FB101698,44,Male,Delta,186843.08
FB105728,62,Female,Rivers,90400.79
FB104445,34,Female,Edo,65117.84
FB103648,27,Female,Cross River,11331.25
FB104093,45,Female,Rivers,72797.58
FB104579,56,Female,Plateau,134630.65
FB100985,45,Male,Edo,1430.2
FB104041,31,Female,Cross River,85421.72
FB103195,18,Male,Abuja FCT,36163.86
FB103254,22,Female,Kwara,174048.71
FB105809,40,Male,Kwara,98581.37
FB100981,44,Male,Kano,73846.0
FB105167,40,Male,Kwara,33734.93
FB103357,18,Female,Edo,60289.15
FB105538,30,Female,Rivers,11339.4
FB103544,38,Male,Kano,94072.28
FB104355,36,Female,Anambra,22071.46
FB104965,28,Female,Edo,14319.2
FB101473,39,Female,Kaduna,1352.55
FB104614,18,Male,Cross River,37104.76
FB103454,26,Female,Imo,13634.71
FB104824,42,Male,Anambra,46003.88
FB101457,46,Female,Kano,277470.45
FB101395,45,Female,Kaduna,19669.7
FB100264,41,Male,Anambra,13430.07
FB102748,36,Male,Imo,17732.55
FB103492,21,Male,Edo,19721.83
FB102692,48,Male,Delta,37254.04
FB103933,49,Male,Enugu,88546.76
FB100929,41,Male,Ogun,48356.41
FB104279,36,Male,Edo,130522.52
FB105725,30,Male,Kwara,14170.53
FB102400,44,Female,Lagos,34093.6
FB102178,40,Male,Anambra,25425.94
FB103918,47,Male,Anambra,33336.11
FB100246,39,Female,Edo,14081.08
FB101594,49,Female,Rivers,271734.9
FB101758,27,Male,Cross River,57920.89
FB105923,51,Male,Anambra,8595.77
FB104092,38,Female,Anambra,8443.16
FB100923,54,Male,Anambra,14005.53
FB105738,53,Female,Kwara,40875.15
FB100268,26,Female,Kano,23789.25
FB100669,32,Male,Kaduna,43803.01
FB103989,39,Female,Abuja FCT,5501.2
FB101910,32,Male,Lagos,48836.06
FB105252,38,Female,Cross River,84135.15
FB101152,63,Female,Oyo,1111154.82
FB105587,46,Female,Enugu,63657.82
FB104990,32,Male,Enugu,20866.61
FB105856,52,Female,Kwara,50126.73
FB104562,45,Male,Abuja FCT,38981.73
FB102696,39,Male,Cross River,42799.26
FB102591,35,Female,Enugu,54407.73
FB105144,30,Male,Kaduna,15894.3
FB101781,18,Female,Kano,135137.96
FB102413,39,Female,Oyo,87360.11
FB103013,51,Female,Cross River,6924.44
FB105313,54,Male,Imo,16556.83
FB102307,38,Male,Plateau,25832.41
FB103165,55,Female,Cross River,8151.91
FB100687,57,Female,Delta,28846.5
FB101915,35,Male,Cross River,20310.09
FB105898,18,Female,Anambra,15735.7
FB100612,35,Female,Anambra,31482.82
FB103071,37,Female,Abuja FCT,77007.41
FB103504,55,Female,Oyo,177732.94
FB102267,37,Female,Kwara,18009.48
FB105836,20,Female,Lagos,367910.62
FB102533,38,Female,Ogun,212848.55
FB100039,39,Female,Abuja FCT,4079.27
FB101898,35,Female,Ogun,45857.9
FB101649,23,Male,Imo,126886.21
FB103573,45,Female,Cross River,1964.49
FB100258,44,Female,Enugu,12390.55
FB102924,26,Female,Anambra,19498.01
FB102434,39,Male,Oyo,20448.31
FB100847,39,Male,Plateau,306453.68
FB102822,47,Female,Anambra,5338.81
FB104461,23,Male,Plateau,31688.79
FB105156,30,Female,Enugu,88610.46
FB105627,34,Female,Delta,71865.46
FB104082,18,Female,Edo,976853.16
FB101233,28,Female,Ogun,37863.07
FB101127,21,Male,Edo,54176.1
FB103592,38,Male,Ogun,77307.3
FB101967,38,Male,Kwara,55667.02
FB100558,69,Female,Oyo,34085.23
FB100904,18,Female,Delta,97201.57
FB102614,45,Female,Kaduna,104164.35
FB103143,37,Unspecified,Unknown,36236.485
FB100484,37,Female,Ogun,7526.21
FB102211,54,Female,Delta,102791.36
FB101320,61,Male,Cross River,28571.06
FB104685,18,Female,Plateau,34375.48
FB102555,31,Male,Anambra,593219.51
FB100007,18,Male,Oyo,19564.73
FB102315,18,Female,Kano,20065.65
FB105150,62,Female,Rivers,12393.15
FB104443,42,Female,Kwara,31532.12
FB104374,18,Male,Rivers,25811.19
FB105343,18,Female,Ogun,27294.58
FB101450,37,Male,Lagos,22773.21
FB101201,30,Female,Kwara,26934.93
FB102426,44,Female,Lagos,42777.37
FB102648,39,Male,Kaduna,83675.95
FB101814,18,Female,Abuja FCT,18105.47
FB102726,60,Male,Lagos,10732.98
FB100773,25,Male,Enugu,50613.37
FB102274,43,Female,Kano,28164.67
FB101011,55,Male,Abuja FCT,8606.71
FB104099,66,Female,Lagos,39640.81
FB103168,46,Female,Enugu,22263.69
FB104776,45,Female,Oyo,28305.74
FB101991,78,Male,Kaduna,10552.91
FB101277,26,Male,Anambra,65387.87
FB105990,20,Female,Abuja FCT,26556.73
FB100446,51,Male,Rivers,131429.41
FB100880,59,Female,Imo,82153.13
FB105528,27,Male,Kwara,17263.03
FB105425,26,Female,Plateau,77812.19
FB102727,50,Female,Delta,169301.27
FB103048,23,Male,Delta,39983.46
FB100781,18,Male,Ogun,96033.27
FB102651,49,Male,Abuja FCT,66764.48
FB105914,27,Male,Kwara,41577.75
FB101749,35,Male,Kaduna,24530.18
FB102126,40,Male,Abuja FCT,10929.41
FB103783,33,Female,Cross River,9438.01
FB102791,59,Female,Kaduna,55839.72
FB102423,18,Female,Enugu,20283.97
FB105945,33,Female,Ogun,339176.05
FB105241,20,Male,Anambra,71210.02
FB100883,66,Male,Kaduna,29927.28
FB103455,18,Male,Abuja FCT,158460.28
FB101091,35,Male,Imo,164412.42
FB104400,27,Male,Lagos,10207.96
FB104183,37,Unspecified,Unknown,36236.485
FB100531,52,Female,Anambra,5357.83
FB103694,43,Male,Kano,90807.52
FB102438,20,Female,Plateau,58421.45
FB104932,39,Male,Plateau,35145.68
FB104475,41,Female,Kano,9587.19
FB104071,19,Male,Plateau,21772.79
FB104982,58,Male,Delta,63022.19
FB102290,40,Female,Ogun,12295.79
FB101727,18,Female,Cross River,347412.89
FB100610,22,Female,Rivers,51062.35
FB100570,34,Female,Edo,164930.18
FB103886,34,Female,Delta,59193.07
FB101317,60,Female,Rivers,118030.4
FB100343,34,Male,Plateau,24045.35
FB100587,28,Female,Oyo,26669.01
FB104742,18,Male,Kano,150953.6
FB100636,23,Female,Plateau,25641.07
FB100434,46,Male,Kano,331447.6
FB101903,38,Male,Abuja FCT,4165.72
FB103215,29,Female,Anambra,2038.67
FB100097,40,Male,Abuja FCT,55483.95
FB103268,25,Male,Lagos,78082.82
FB103527,39,Male,Abuja FCT,5439.21
FB103479,72,Female,Lagos,40411.57
FB105796,68,Male,Lagos,151073.33
FB102069,49,Male,Kano,36484.87
FB101537,28,Male,Anambra,268301.9
FB103754,37,Unspecified,Unknown,36236.485
FB104192,39,Male,Imo,7302.45
FB104838,24,Male,Delta,208644.14
FB105170,32,Female,Delta,4016.33
FB101517,38,Male,Kano,59370.92
FB100965,22,Male,Anambra,62715.83
FB105351,37,Unspecified,Unknown,36236.485
FB100528,37,Female,Imo,131926.72
FB100176,49,Female,Edo,30456.89
FB102470,45,Male,Kano,28964.01
FB104584,41,Male,Delta,52915.32
FB104928,26,Male,Kano,23783.06
FB103001,25,Male,Kwara,19874.73
FB105206,24,Male,Kano,20324.47
FB100572,35,Male,Kano,36943.2
FB103360,45,Male,Abuja FCT,119972.61
FB100592,25,Female,Abuja FCT,102216.49
FB105046,18,Male,Rivers,12346.88
FB103062,57,Female,Edo,15430.41
FB103585,31,Male,Anambra,27683.81
FB102374,26,Male,Abuja FCT,40440.81
FB103064,27,Male,Kwara,7327.87
FB105709,34,Male,Cross River,91655.8
FB104391,53,Male,Enugu,10085.66
FB104441,50,Female,Anambra,23727.21
FB104257,32,Male,Edo,46859.27
FB102208,41,Male,Enugu,4253.43
FB103739,62,Female,Oyo,24622.34
FB102492,45,Female,Delta,219559.29
FB104017,33,Female,Cross River,322519.36
FB100383,37,Female,Ogun,254709.94
FB100852,43,Male,Oyo,27850.79
FB101880,42,Female,Rivers,35875.1
FB100370,18,Female,Kano,8888.07
FB104395,18,Female,Ogun,22781.61
FB104290,40,Female,Abuja FCT,18398.19
FB105815,57,Female,Anambra,25242.28
FB105244,25,Female,Delta,15503.81
FB101105,21,Male,Enugu,70612.81
FB105905,27,Female,Rivers,9169.6
FB102361,38,Female,Anambra,26005.91
FB104890,32,Female,Cross River,118021.67
FB101336,41,Female,Kaduna,20075.87
FB102189,41,Male,Imo,15457.52
FB105583,21,Male,Enugu,104772.77
FB105482,41,Male,Kano,30114.25
FB105097,33,Female,Plateau,67656.33
FB102246,30,Female,Ogun,21927.51
FB104176,43,Female,Abuja FCT,84754.15
FB105897,55,Male,Plateau,19794.46
FB101171,44,Female,Rivers,20360.7
FB103274,43,Male,Kano,68868.9
FB104318,54,Male,Anambra,10412.9
FB103921,46,Female,Kaduna,23510.16
FB101422,40,Female,Kwara,10861.36
FB102686,23,Female,Enugu,33702.98
FB105459,37,Unspecified,Unknown,36236.485
FB104795,49,Male,Anambra,25771.79
FB104739,39,Female,Edo,114511.17
FB105045,32,Male,Edo,10373.73
FB101464,58,Female,Cross River,107365.55
FB100874,40,Female,Cross River,109223.41
FB102297,37,Female,Kano,43213.06
FB102643,22,Female,Plateau,162708.28
FB103399,37,Female,Unknown,140613.91
FB105265,58,Female,Imo,20350.68
FB101251,33,Female,Cross River,18518.76
FB103424,70,Female,Kano,12173.88
FB100840,43,Male,Edo,35361.71
FB104287,36,Female,Kano,56749.75
FB100581,19,Female,Plateau,5943.55
FB100204,39,Female,Ogun,63951.66
FB101641,18,Male,Edo,95234.85
FB102014,58,Female,Kwara,87758.26
FB103253,54,Female,Kaduna,62352.19
FB100905,31,Male,Kwara,42679.43
FB100631,45,Male,Edo,13190.59
FB104303,19,Female,Kaduna,249576.58
FB103668,37,Male,Anambra,5369.1
FB101974,34,Female,Rivers,8893.41
FB100162,24,Female,Enugu,9550.92
FB105318,27,Male,Kano,9800.41
FB105925,44,Male,Plateau,42937.31
FB105467,41,Female,Edo,11188.56
FB103616,41,Male,Abuja FCT,80779.09
FB100617,27,Female,Cross River,220362.34
FB100875,18,Female,Anambra,76547.2
FB101431,23,Male,Enugu,76841.14
FB102973,30,Female,Oyo,130941.79
FB104205,36,Female,Anambra,109869.89
FB100547,47,Male,Enugu,33230.11
FB104483,33,Male,Abuja FCT,50323.63
FB105529,30,Female,Lagos,89041.39
FB105120,59,Male,Anambra,17838.84
FB103480,52,Female,Edo,46878.02
FB105531,18,Female,Oyo,109955.34
FB104260,34,Female,Kano,45351.52
FB104962,38,Male,Edo,20476.19
FB102856,49,Female,Edo,56266.41
FB101861,18,Male,Oyo,5089.77
FB102659,35,Female,Oyo,65796.16
FB105586,22,Male,Oyo,25407.1
FB100640,39,Female,Kano,30708.14
FB105354,35,Female,Kaduna,19731.02
FB101009,46,Female,Kwara,9291.13
FB103366,39,Female,Delta,17179.23
FB105950,46,Male,Abuja FCT,9254.28
FB100637,53,Female,Kano,42441.78
FB103833,24,Male,Delta,21323.84
FB104971,64,Female,Edo,272200.68
FB104870,27,Female,Plateau,10079.69
FB102308,52,Female,Ogun,1601.58
FB105086,46,Female,Oyo,53747.58
FB103145,34,Male,Abuja FCT,182309.45
FB103893,39,Male,Delta,18005.1
FB102096,54,Male,Plateau,2517.37
FB103615,37,Female,Plateau,232420.35
FB101956,51,Female,Rivers,14336.51
FB101372,18,Male,Imo,26205.69
FB105624,54,Female,Anambra,27350.85
FB100921,30,Female,Oyo,40220.39
FB105563,24,Female,Delta,10997.69
FB100546,47,Female,Lagos,38451.02
FB101449,34,Female,Kano,49814.52
FB102804,49,Male,Lagos,37853.03
FB102610,61,Male,Kaduna,36856.8
FB101900,19,Male,Edo,6246.03
FB102757,53,Female,Delta,6830.36
FB102028,57,Female,Imo,59486.18
FB102301,59,Male,Kano,153716.12
FB101885,51,Female,Ogun,21008.28
FB101642,18,Female,Plateau,189806.77
FB100972,46,Female,Ogun,24183.57
FB105848,29,Male,Ogun,9359.55
FB102097,18,Male,Kaduna,21047.44
FB105283,54,Male,Oyo,74760.67
FB104640,52,Female,Enugu,40828.82
FB105466,22,Male,Rivers,40658.35
FB100836,32,Female,Kano,13165.42
FB100601,39,Male,Edo,66014.38
FB102184,29,Male,Oyo,46425.21
FB105383,18,Female,Kaduna,206249.03
FB104035,50,Male,Plateau,76279.88
FB105221,36,Male,Oyo,19121.43
FB101582,22,Male,Anambra,5286.91
FB105670,36,Female,Oyo,20598.71
FB105064,40,Male,Oyo,10252.58
FB104609,26,Female,Edo,23045.05
FB101070,40,Male,Delta,38406.29
FB101775,31,Male,Anambra,6472.74
FB105968,48,Male,Edo,19358.89
FB101283,25,Female,Plateau,74328.51
FB105059,28,Male,Edo,10559.63
FB104439,45,Male,Anambra,17795.2
FB105782,51,Male,Lagos,36150.4
FB101836,23,Female,Delta,89516.12
FB105233,27,Female,Kano,129873.89
FB101019,37,Female,Delta,5187.55
FB100970,42,Female,Edo,23604.36
FB101326,44,Male,Ogun,112830.12
FB103593,37,Unspecified,Unknown,36236.485
FB100475,34,Male,Cross River,53490.59
FB102810,33,Male,Oyo,5128.98
FB104557,38,Female,Edo,98917.24
FB101651,40,Female,Plateau,11750.75
FB105650,40,Female,Anambra,37753.18
FB105193,22,Male,Edo,23083.76
FB102528,47,Male,Imo,37101.18
FB104837,46,Male,Delta,185926.38
FB104573,34,Male,Delta,21419.03
FB105895,18,Female,Anambra,190177.97
FB101373,41,Male,Imo,10238.23
FB100739,26,Male,Abuja FCT,22444.39
FB105304,52,Female,Kano,17342.08
FB103559,27,Male,Kaduna,77339.67
FB100867,48,Male,Delta,6136.8
FB102974,18,Male,Anambra,7014.74
FB101140,18,Male,Abuja FCT,17234.68
FB100997,42,Male,Kaduna,117849.69
FB101337,24,Male,Oyo,4192.75
FB100541,33,Male,Delta,356618.83
FB101099,29,Male,Ogun,62109.83
FB101132,46,Female,Rivers,134828.42
FB105902,38,Male,Abuja FCT,19567.42
FB104141,48,Male,Oyo,1425.88
FB102258,32,Female,Delta,53021.85
FB104912,35,Female,Anambra,6717.44
FB103390,53,Female,Oyo,36668.28
FB102962,18,Male,Ogun,14089.68
FB100059,52,Female,Ogun,83044.04
FB103259,18,Male,Abuja FCT,52748.54
FB102206,24,Male,Plateau,2326.53
FB101938,50,Male,Rivers,47443.99
FB105032,20,Female,Imo,34278.68
FB103913,37,Female,Kaduna,28480.51
FB103494,37,Male,Plateau,34072.79
FB102813,42,Male,Lagos,103541.31
FB105266,32,Male,Cross River,89067.85
FB105449,29,Female,Oyo,24056.75
FB101078,33,Female,Kwara,25604.24
FB104595,25,Male,Kano,4968.51
FB105585,49,Female,Abuja FCT,52460.31
FB104331,48,Female,Delta,226473.88
FB103824,25,Male,Oyo,11328.3
FB105171,29,Female,Kwara,12519.7
FB102630,54,Female,Anambra,15414.73
FB105662,43,Female,Plateau,99207.41
FB105424,34,Female,Kaduna,18143.18
FB103903,43,Male,Ogun,241682.99
FB100940,50,Male,Kano,214730.95
FB101080,23,Male,Delta,47627.01
FB100187,65,Female,Anambra,15613.91
FB103832,37,Unspecified,Unknown,36236.485
FB104190,39,Male,Kwara,50867.64
FB102085,18,Female,Delta,30433.7
FB102249,18,Male,Lagos,9763.36
FB103795,26,Female,Plateau,70879.91
FB105956,36,Female,Lagos,16491.44
FB102023,47,Male,Imo,803007.95
FB104100,18,Female,Edo,141565.21
FB101492,18,Female,Edo,12631.5
FB104666,30,Female,Lagos,94738.23
FB104126,18,Female,Imo,11757.65
FB100226,25,Male,Oyo,63224.75
FB101013,61,Female,Anambra,141894.77
FB102583,31,Male,Imo,30770.9
FB101929,28,Female,Plateau,29292.03
FB104274,32,Male,Lagos,25774.9
FB105461,60,Female,Cross River,27290.85
FB101404,49,Female,Anambra,19841.0
FB102179,45,Male,Abuja FCT,76744.91
FB100697,33,Female,Delta,44495.72
FB101124,35,Female,Plateau,100089.01
FB103282,37,Female,Cross River,79059.38
FB104076,31,Male,Imo,6823.43
FB104169,39,Female,Kaduna,30080.07
FB102634,20,Female,Abuja FCT,80543.3
FB103091,18,Female,Imo,311205.62
FB105178,44,Male,Oyo,4063.28
FB105345,31,Male,Anambra,94740.5
FB103489,58,Male,Edo,4243.9
FB101656,65,Male,Delta,11893.71
FB101037,29,Female,Kwara,25650.54
FB105066,26,Female,Lagos,26876.56
FB102256,30,Female,Rivers,12975.84
FB103885,49,Female,Imo,29004.57
FB100313,25,Female,Enugu,31622.82
FB102649,47,Male,Ogun,49349.35
FB102281,26,Male,Enugu,46222.99
FB103801,44,Male,Imo,14271.0
FB104702,46,Female,Cross River,264595.77
FB102547,36,Male,Enugu,24822.08
FB101416,58,Male,Plateau,26865.75
FB101036,39,Male,Rivers,45118.48
FB102159,40,Male,Rivers,25079.15
FB102984,42,Female,Anambra,18930.6
FB103137,32,Female,Rivers,39854.06
FB105609,46,Female,Abuja FCT,23827.5
FB101754,44,Female,Ogun,20191.96
FB104653,48,Male,Lagos,54727.77
FB104096,37,Female,Plateau,40144.36
FB105584,36,Female,Anambra,32071.43
FB103732,65,Female,Abuja FCT,14092.22
FB102520,44,Female,Plateau,5644.87
FB100873,50,Female,Delta,63019.76
FB104868,43,Female,Oyo,21029.55
FB104550,33,Female,Anambra,111765.64
FB101506,21,Female,Oyo,7810.08
FB105613,73,Female,Kano,189485.36
FB100448,35,Female,Abuja FCT,42675.7
FB104219,37,Female,Cross River,63682.22
FB103882,57,Male,Imo,35126.48
FB104578,42,Female,Edo,68264.41
FB103257,39,Female,Delta,16746.06
FB100361,20,Male,Kano,82255.91
FB102183,31,Male,Plateau,37633.42
FB101134,31,Male,Oyo,33200.66
FB104899,36,Female,Edo,9883.34
FB103199,49,Female,Kano,7501.16
FB105484,45,Male,Edo,61219.21
FB103438,45,Female,Imo,16206.53
FB102155,38,Male,Imo,5322.62
FB101830,33,Male,Rivers,16303.18
FB101053,26,Female,Edo,73293.79
FB102460,59,Male,Kaduna,50805.88
FB100022,18,Female,Cross River,16451.49
FB102066,51,Female,Cross River,147131.45
FB101653,44,Male,Cross River,54058.78
FB103767,31,Female,Rivers,11122.1
FB104390,28,Female,Lagos,103935.88
FB102743,39,Female,Abuja FCT,58172.98
FB104078,40,Female,Rivers,11619.52
FB104943,36,Female,Oyo,25107.77
FB102468,38,Male,Kaduna,140503.74
FB102325,34,Female,Edo,72350.31
FB100460,51,Female,Imo,11740.89
FB101067,33,Male,Cross River,19322.74
FB100087,41,Female,Kwara,90210.54
FB101430,31,Female,Lagos,61837.44
FB103849,43,Male,Edo,92576.57
FB100282,53,Female,Oyo,23181.67
FB102483,25,Male,Kaduna,124389.05
FB100462,53,Male,Rivers,6798.75
FB100212,46,Male,Cross River,163651.54
FB102588,21,Female,Kwara,4730.0
FB104763,22,Male,Enugu,59038.01
FB104833,36,Female,Imo,23840.9
FB102907,18,Male,Oyo,77078.49
FB102581,36,Female,Imo,36961.34
FB101368,33,Female,Rivers,52921.85
FB100234,31,Male,Kwara,19275.69
FB104038,36,Female,Plateau,126729.54
FB100597,18,Female,Imo,58954.56
FB105372,59,Female,Kaduna,33514.51
FB102250,25,Male,Plateau,8202.88
FB104940,38,Female,Enugu,27810.21
FB102283,49,Female,Plateau,9394.67
FB100662,38,Female,Oyo,4133.94
FB104543,37,Unspecified,Unknown,36236.485
FB102285,30,Male,Lagos,26131.59
FB103431,63,Female,Enugu,48166.83
FB105737,31,Female,Kano,173909.24
FB104379,40,Male,Kwara,181296.43
FB105785,50,Female,Rivers,27490.74
FB105553,44,Female,Anambra,19979.83
FB103468,56,Female,Edo,21898.09
FB105235,44,Male,Delta,40215.89
FB102990,25,Female,Imo,216551.22
FB105411,18,Female,Abuja FCT,54681.99
FB100779,57,Female,Kaduna,26950.69
FB102544,39,Female,Kano,16565.16
FB104516,44,Male,Abuja FCT,9919.38
FB104545,47,Female,Cross River,24778.28
FB104448,44,Male,Kaduna,50763.93
FB104383,51,Male,Delta,44631.95
FB105003,51,Female,Kwara,15369.81
FB105882,37,Male,Kaduna,80656.99
FB100685,35,Male,Edo,238680.07
FB104945,54,Male,Delta,99449.59
FB104477,34,Male,Delta,115364.47
FB103243,35,Male,Kaduna,7725.83
FB101748,48,Female,Edo,34444.43
FB104004,33,Male,Enugu,112872.18
FB104703,22,Female,Kaduna,22714.79
FB102837,20,Female,Cross River,37127.64
FB103032,40,Male,Ogun,26897.09
FB102171,63,Male,Edo,112153.09
FB103878,25,Female,Enugu,464817.65
FB101850,51,Female,Anambra,179490.65
FB100487,32,Male,Ogun,4543.74
FB101688,34,Male,Delta,12569.25
FB102230,53,Female,Ogun,277700.47
FB103473,18,Female,Edo,97531.34
FB105598,18,Male,Plateau,256535.99
FB102320,48,Female,Abuja FCT,41834.61
FB100782,47,Male,Cross River,26649.87
FB100521,52,Male,Kwara,34809.33
FB100522,35,Male,Imo,95992.56
FB104500,47,Male,Delta,118273.38
FB102939,27,Male,Ogun,51710.73
FB104745,37,Unspecified,Unknown,34559.97
FB104915,24,Female,Enugu,14821.67
FB102398,44,Female,Rivers,4254.32
FB102207,40,Male,Lagos,70954.63
FB104581,46,Female,Abuja FCT,117570.98
FB100780,37,Male,Enugu,15963.61
FB105652,25,Male,Lagos,19847.58
FB104103,37,Unspecified,Unknown,6532.99
FB101511,32,Female,Edo,129222.47
FB101882,40,Male,Plateau,37025.96
FB100651,35,Female,Oyo,15814.47
FB104063,49,Male,Lagos,12821.26
FB101801,64,Male,Anambra,36342.79
FB100369,59,Female,Imo,110836.02
FB105309,54,Female,Rivers,4542.92
FB103841,35,Male,Abuja FCT,198095.46
FB100118,18,Female,Ogun,44582.64
FB100377,25,Female,Imo,657118.91
FB100216,34,Female,Cross River,79961.17
FB102216,40,Female,Edo,19580.44
FB104623,42,Male,Plateau,12207.43
FB101613,26,Male,Enugu,143570.4
FB102883,46,Female,Oyo,33259.67
FB104354,56,Male,Imo,13882.45
FB105460,59,Female,Rivers,8120.58
FB103632,36,Male,Enugu,17636.28
FB100962,64,Male,Abuja FCT,13209.31
FB105476,48,Female,Anambra,51415.58
FB102510,37,Male,Kwara,16177.42
FB105711,34,Male,Anambra,24928.85
FB104628,27,Male,Edo,10878.48
FB104686,30,Male,Lagos,52268.17
FB100359,33,Female,Edo,34110.48
FB101246,31,Male,Rivers,177725.45
FB103408,18,Male,Cross River,7120.55
FB104229,26,Female,Imo,208662.91
FB102415,49,Female,Ogun,9848.06
FB105660,42,Male,Anambra,77634.79
FB105135,33,Male,Oyo,23636.56
FB102185,18,Female,Kaduna,19917.5
FB104102,37,Unspecified,Unknown,36236.485
FB102567,18,Male,Edo,38378.41
FB103423,39,Male,Lagos,61320.19
FB102037,32,Male,Cross River,41128.41
